tau_3R_mean,tau_4X_mean,tau_5Y_mean,phi_X_mean,phi_Y_mean,lnL_mean,tau_3R_median,tau_4X_median,tau_5Y_median,phi_X_median,phi_Y_median,lnL_median,tau_3R_sd,tau_4X_sd,tau_5Y_sd,phi_X_sd,phi_Y_sd,lnL_sd,tau_3R_min,tau_4X_min,tau_5Y_min,phi_X_min,phi_Y_min,lnL_min,tau_3R_max,tau_4X_max,tau_5Y_max,phi_X_max,phi_Y_max,lnL_max,tau_3R_percent25,tau_4X_percent25,tau_5Y_percent25,phi_X_percent25,phi_Y_percent25,lnL_percent25,tau_3R_percent975,tau_4X_percent975,tau_5Y_percent975,phi_X_percent975,phi_Y_percent975,lnL_percent975,tau_3R_hpd25,tau_4X_hpd25,tau_5Y_hpd25,phi_X_hpd25,phi_Y_hpd25,lnL_hpd25,tau_3R_hpd975,tau_4X_hpd975,tau_5Y_hpd975,phi_X_hpd975,phi_Y_hpd975,lnL_hpd975,tau_3R_ess,tau_4X_ess,tau_5Y_ess,phi_X_ess,phi_Y_ess,lnL_ess,tau_3R_eff,tau_4X_eff,tau_5Y_eff,phi_X_eff,phi_Y_eff,lnL_eff,genome,model,dfe,divtime,percent,rep
0.017554,0.003163,0.003163,0.017251,0.016400,-471656.020314,0.017468,0.003135,0.003135,0.016891,0.016038,-471655.700500,0.000847,0.000146,0.000146,0.004495,0.004594,72.176850,0.014890,0.002919,0.002919,0.003998,0.003037,-471967.325000,0.020654,0.003619,0.003619,0.037774,0.041852,-471316.851000,0.016039,0.002919,0.002919,0.009406,0.008544,-471798.407000,0.019421,0.003371,0.003371,0.027065,0.026318,-471515.130000,0.016037,0.002919,0.002919,0.008618,0.007868,-471795.051000,0.019382,0.003371,0.003371,0.026067,0.025370,-471512.012000,99.235734,27.552993,27.552993,319.944535,265.138022,3656.608775,0.000992,0.000276,0.000276,0.003199,0.002651,0.036566,DROSOPHILA-testing-redo,nomig,linkedp1,20000,10percent,20
0.008319,0.001888,0.001888,0.008298,0.064887,-475468.541078,0.008283,0.001888,0.001888,0.008071,0.064700,-475468.258500,0.000426,0.000000,0.000000,0.002598,0.006790,76.781903,0.006754,0.001888,0.001888,0.001221,0.038385,-475797.234000,0.009765,0.001888,0.001888,0.020391,0.090259,-475133.745000,0.007385,0.001888,0.001888,0.003896,0.052121,-475620.216000,0.009140,0.001888,0.001888,0.014041,0.078698,-475318.397000,0.007344,0.001888,0.001888,0.003547,0.051791,-475621.605000,0.009066,0.001888,0.001888,0.013519,0.078328,-475320.039000,37.466316,1.000000,1.000000,1546.580661,506.295810,8442.484539,0.000375,0.000010,0.000010,0.015466,0.005063,0.084425,DROSOPHILA-testing-redo,p1_p2,adaptiveint,20000,15percent,17
0.002443,0.000845,0.000845,0.237825,0.102080,-450570.211021,0.002509,0.000964,0.000964,0.238635,0.096736,-450574.267000,0.000072,0.000195,0.000195,0.037440,0.057896,107.464735,0.002364,0.000493,0.000493,0.144651,0.020057,-451026.433000,0.002509,0.001179,0.001179,0.340271,0.354468,-450161.058000,0.002364,0.000545,0.000545,0.173538,0.035521,-450769.899000,0.002509,0.001179,0.001179,0.307074,0.279474,-450357.891000,0.002364,0.000561,0.000561,0.174272,0.025955,-450771.507000,0.002509,0.001179,0.001179,0.307672,0.247506,-450359.798000,25.532082,25.997701,25.997701,34.657690,29.284083,55.111191,0.000255,0.000260,0.000260,0.000347,0.000293,0.000551,DROSOPHILA-testing-redo,p2_p1,bgs,1250,NA,9
0.009044,0.001950,0.001950,0.005207,0.073872,-475077.604694,0.008987,0.001860,0.001860,0.004850,0.073537,-475077.340000,0.000487,0.000107,0.000107,0.002366,0.007708,76.354121,0.008089,0.001860,0.001860,0.000090,0.043129,-475403.098000,0.010411,0.002274,0.002274,0.021206,0.105720,-474721.545000,0.008223,0.001860,0.001860,0.001662,0.059748,-475228.115000,0.010127,0.002072,0.002072,0.010775,0.089977,-474928.131000,0.008223,0.001860,0.001860,0.001264,0.059327,-475228.976000,0.009930,0.002072,0.002072,0.009901,0.089471,-474929.251000,34.899150,26.335055,26.335055,117.017553,169.463012,6821.213082,0.000349,0.000263,0.000263,0.001170,0.001695,0.068212,DROSOPHILA-testing-redo,p1_p2,adaptiveint,20000,10percent,4
0.002831,0.000775,0.000775,0.031368,0.255920,-453280.575325,0.002885,0.000911,0.000911,0.029083,0.265428,-453281.525000,0.000286,0.000209,0.000209,0.011995,0.061733,100.546517,0.002510,0.000466,0.000466,0.001649,0.147556,-453676.698000,0.003314,0.001046,0.001046,0.086145,0.389250,-452840.493000,0.002510,0.000506,0.000506,0.013543,0.167362,-453472.811000,0.003314,0.001046,0.001046,0.060610,0.357031,-453085.773000,0.002510,0.000518,0.000518,0.011607,0.162287,-453471.193000,0.003314,0.001046,0.001046,0.056755,0.348789,-453084.513000,25.538617,25.526810,25.526810,54.326096,27.826241,68.682053,0.000255,0.000255,0.000255,0.000543,0.000278,0.000687,DROSOPHILA-testing-redo,p1_p2,linkedancestor,1250,5percent,20
0.006715,0.001993,0.001993,0.026520,0.133257,-466581.702033,0.006723,0.001961,0.001961,0.026110,0.132889,-466581.583500,0.000247,0.000070,0.000070,0.006343,0.010627,79.565577,0.005933,0.001961,0.001961,0.007293,0.095527,-466898.697000,0.007468,0.002229,0.002229,0.055607,0.175233,-466195.641000,0.006207,0.001961,0.001961,0.015383,0.113834,-466738.587000,0.007184,0.002229,0.002229,0.040037,0.155239,-466426.986000,0.006207,0.001961,0.001961,0.014865,0.112947,-466740.535000,0.007134,0.002102,0.002102,0.039312,0.153891,-466429.210000,45.610176,27.387299,27.387299,166.048680,265.145874,5110.561954,0.000456,0.000274,0.000274,0.001660,0.002651,0.051106,DROSOPHILA-testing-redo,p1_p2,linkedancestor,5000,5percent,10
0.007868,0.001946,0.001946,0.016195,0.126398,-479293.372001,0.007819,0.002029,0.002029,0.015834,0.125651,-479292.971000,0.000319,0.000155,0.000155,0.005115,0.013532,83.526482,0.007021,0.001776,0.001776,0.001382,0.081532,-479649.737000,0.008795,0.002220,0.002220,0.038964,0.173800,-478937.139000,0.007319,0.001776,0.001776,0.007277,0.102232,-479457.416000,0.008529,0.002220,0.002220,0.027236,0.153599,-479131.010000,0.007360,0.001776,0.001776,0.006908,0.101354,-479456.690000,0.008558,0.002220,0.002220,0.026748,0.152461,-479130.541000,40.788938,25.861313,25.861313,151.622590,52.092893,451.161738,0.000408,0.000259,0.000259,0.001516,0.000521,0.004512,DROSOPHILA-testing-redo,p1_p2,neutral,5000,NA,9
0.002762,0.001003,0.001003,0.257870,0.126117,-449918.548525,0.002683,0.000960,0.000960,0.255350,0.125351,-449917.062500,0.000121,0.000089,0.000089,0.033771,0.028498,81.181873,0.002683,0.000960,0.000960,0.158961,0.047264,-450269.860000,0.003064,0.001299,0.001299,0.360256,0.214985,-449594.857000,0.002683,0.000960,0.000960,0.194512,0.073774,-450081.287000,0.003064,0.001299,0.001299,0.327199,0.181152,-449762.761000,0.002683,0.000960,0.000960,0.198696,0.073656,-450079.089000,0.003064,0.001299,0.001299,0.330593,0.180979,-449761.029000,26.286506,27.302230,27.302230,37.082328,39.584006,350.501783,0.000263,0.000273,0.000273,0.000371,0.000396,0.003505,DROSOPHILA-testing-redo,p2_p1,linkedancestor,1250,5percent,9
0.002225,0.000388,0.000388,0.166275,0.050627,-449391.675702,0.002225,0.000390,0.000390,0.165289,0.050225,-449391.017000,0.000000,0.000029,0.000029,0.015218,0.008938,81.983441,0.002225,0.000296,0.000296,0.119248,0.019797,-449751.962000,0.002225,0.000483,0.000483,0.221077,0.084008,-449042.871000,0.002225,0.000331,0.000331,0.138433,0.033797,-449553.080000,0.002225,0.000445,0.000445,0.198494,0.068862,-449232.651000,0.002225,0.000331,0.000331,0.136458,0.033654,-449552.578000,0.002225,0.000443,0.000443,0.196169,0.068692,-449232.263000,1.000000,117.603948,117.603948,99.848944,160.153641,3528.655243,0.000010,0.001176,0.001176,0.000998,0.001602,0.035287,DROSOPHILA-testing-redo,p2_p1,linkedancestor,1250,5percent,4
0.002435,0.000877,0.000877,0.093412,0.260207,-445405.241103,0.002407,0.000960,0.000960,0.091163,0.271605,-445413.602000,0.000193,0.000200,0.000200,0.025319,0.063371,103.802911,0.002273,0.000484,0.000484,0.034334,0.110735,-445813.289000,0.003027,0.001207,0.001207,0.176712,0.404003,-444967.539000,0.002273,0.000532,0.000532,0.051847,0.147469,-445589.778000,0.003027,0.001207,0.001207,0.148031,0.369891,-445188.152000,0.002273,0.000545,0.000545,0.049109,0.142403,-445593.813000,0.003027,0.001207,0.001207,0.143708,0.361151,-445193.028000,26.790070,25.895381,25.895381,44.194323,29.019803,59.197462,0.000268,0.000259,0.000259,0.000442,0.000290,0.000592,DROSOPHILA-testing-redo,p1_p2,adaptiveint,1250,15percent,1
0.002424,0.001067,0.001067,0.118680,0.299190,-446099.099125,0.002414,0.001063,0.001063,0.115335,0.292542,-446098.380500,0.000215,0.000094,0.000094,0.035386,0.059769,77.661420,0.002205,0.000971,0.000971,0.023259,0.165042,-446432.941000,0.002735,0.001204,0.001204,0.275708,0.511694,-445699.854000,0.002205,0.000971,0.000971,0.058944,0.198789,-446252.324000,0.002735,0.001204,0.001204,0.192519,0.425285,-445947.429000,0.002205,0.000971,0.000971,0.055839,0.187531,-446252.932000,0.002735,0.001204,0.001204,0.188303,0.410507,-445948.169000,25.420533,25.420432,25.420432,38.212301,29.505408,3298.840167,0.000254,0.000254,0.000254,0.000382,0.000295,0.032988,DROSOPHILA-testing-redo,p1_p2,adaptiveint,1250,10percent,1
0.012044,0.002523,0.002523,0.003011,0.003805,-471308.145439,0.015513,0.002446,0.002446,0.002433,0.003464,-471307.719000,0.005256,0.000123,0.000123,0.002570,0.003067,74.456359,0.004882,0.002446,0.002446,0.000000,0.000000,-471629.045000,0.018917,0.002888,0.002888,0.018831,0.021942,-470999.464000,0.004882,0.002446,0.002446,0.000060,0.000063,-471454.505000,0.017565,0.002888,0.002888,0.009051,0.010543,-471162.724000,0.004882,0.002446,0.002446,0.000000,0.000000,-471454.714000,0.017308,0.002888,0.002888,0.007905,0.009336,-471163.228000,25.457134,26.346329,26.346329,54.675039,42.743268,389.180770,0.000255,0.000263,0.000263,0.000547,0.000427,0.003892,DROSOPHILA-testing-redo,nomig,linkedp1,20000,5percent,17
0.006488,0.002168,0.002168,0.003063,0.002732,-467048.696565,0.006498,0.002168,0.002168,0.002704,0.002358,-467048.510500,0.000218,0.000000,0.000000,0.001996,0.001948,75.465277,0.005967,0.002168,0.002168,0.000000,0.000000,-467390.360000,0.007212,0.002168,0.002168,0.016862,0.015049,-466742.360000,0.006121,0.002168,0.002168,0.000300,0.000156,-467197.714000,0.006950,0.002168,0.002168,0.007871,0.007425,-466902.271000,0.006180,0.002168,0.002168,0.000000,0.000000,-467196.048000,0.006954,0.002168,0.002168,0.006871,0.006478,-466900.835000,49.617859,1.000000,1.000000,1254.079924,1609.552420,15293.425790,0.000496,0.000010,0.000010,0.012541,0.016096,0.152934,DROSOPHILA-testing-redo,nomig,linkedp1,5000,15percent,10
0.002506,0.000983,0.000983,0.118648,0.253778,-452058.356916,0.002520,0.000988,0.000988,0.115918,0.254273,-452058.234000,0.000119,0.000047,0.000047,0.025447,0.027033,79.649170,0.002378,0.000933,0.000933,0.052600,0.171785,-452410.200000,0.002773,0.001088,0.001088,0.208574,0.339042,-451718.702000,0.002378,0.000933,0.000933,0.075831,0.202583,-452214.668000,0.002773,0.001088,0.001088,0.173367,0.307239,-451902.909000,0.002378,0.000933,0.000933,0.073774,0.200233,-452213.680000,0.002773,0.001088,0.001088,0.170863,0.304241,-451902.047000,26.365624,26.376003,26.376003,55.118942,65.156463,6057.171188,0.000264,0.000264,0.000264,0.000551,0.000652,0.060572,DROSOPHILA-testing-redo,p1_p2,adaptiveint,1250,15percent,4
0.002879,0.000991,0.000991,0.115328,0.257757,-454532.869260,0.002812,0.000947,0.000947,0.114396,0.255470,-454531.471000,0.000137,0.000102,0.000102,0.023110,0.029981,83.814261,0.002812,0.000947,0.000947,0.046156,0.176058,-454913.592000,0.003190,0.001264,0.001264,0.196404,0.373453,-454152.961000,0.002812,0.000947,0.000947,0.071594,0.204180,-454701.557000,0.003190,0.001264,0.001264,0.163193,0.325736,-454373.037000,0.002812,0.000947,0.000947,0.069733,0.201625,-454696.778000,0.003190,0.001264,0.001264,0.161126,0.320897,-454368.709000,25.960582,26.279729,26.279729,46.764350,42.510486,293.767773,0.000260,0.000263,0.000263,0.000468,0.000425,0.002938,DROSOPHILA-testing-redo,p1_p2,linkedp1,1250,15percent,11
0.006328,0.001556,0.001556,0.014599,0.118759,-472192.644000,0.006315,0.001554,0.001554,0.014423,0.118820,-472191.932500,0.000182,0.000016,0.000016,0.003838,0.009100,81.628863,0.005856,0.001554,0.001554,0.002163,0.084490,-472535.622000,0.006884,0.001664,0.001664,0.032534,0.151323,-471861.186000,0.005980,0.001554,0.001554,0.007546,0.101049,-472354.400000,0.006693,0.001554,0.001554,0.022617,0.136553,-472033.866000,0.006066,0.001554,0.001554,0.007310,0.101352,-472351.086000,0.006707,0.001554,0.001554,0.022303,0.136783,-472031.079000,56.090381,48.841189,48.841189,307.936911,239.302081,5993.381344,0.000561,0.000488,0.000488,0.003079,0.002393,0.059934,DROSOPHILA-testing-redo,p1_p2,linkedp1,5000,5percent,17
0.003546,0.001977,0.001977,0.187384,0.272666,-455928.067934,0.003546,0.001977,0.001977,0.186721,0.274862,-455927.800000,0.000000,0.000000,0.000000,0.038700,0.042550,76.862778,0.003546,0.001977,0.001977,0.079140,0.149564,-456261.871000,0.003546,0.001977,0.001977,0.311793,0.386415,-455565.523000,0.003546,0.001977,0.001977,0.113125,0.189260,-456079.767000,0.003546,0.001977,0.001977,0.269172,0.347696,-455778.126000,0.003546,0.001977,0.001977,0.113229,0.188836,-456077.778000,0.003546,0.001977,0.001977,0.269251,0.347197,-455776.385000,1.000000,1.000000,1.000000,45.030124,35.953652,12799.599353,0.000010,0.000010,0.000010,0.000450,0.000360,0.127996,DROSOPHILA-testing-redo,nomig,linkedancestor,1250,10percent,16
0.002554,0.000771,0.000771,0.070660,0.214692,-450399.777445,0.002538,0.000924,0.000924,0.068905,0.232426,-450405.659000,0.000175,0.000239,0.000239,0.023860,0.055803,115.447339,0.002377,0.000400,0.000400,0.024683,0.110585,-450837.596000,0.002915,0.001061,0.001061,0.140907,0.343785,-449994.541000,0.002377,0.000454,0.000454,0.035938,0.131976,-450608.269000,0.002915,0.001061,0.001061,0.117869,0.303163,-450177.889000,0.002377,0.000467,0.000467,0.032258,0.129632,-450606.996000,0.002915,0.001061,0.001061,0.112614,0.300328,-450177.032000,25.866392,25.575948,25.575948,34.606289,27.312971,48.204293,0.000259,0.000256,0.000256,0.000346,0.000273,0.000482,DROSOPHILA-testing-redo,p1_p2,linkedp1,1250,15percent,16
0.002575,0.000606,0.000606,0.052891,0.221460,-448570.695029,0.002528,0.000538,0.000538,0.050205,0.207115,-448556.161500,0.000111,0.000174,0.000174,0.014868,0.043330,112.096567,0.002528,0.000428,0.000428,0.014564,0.131518,-449069.620000,0.002952,0.001034,0.001034,0.127517,0.370185,-448144.808000,0.002528,0.000469,0.000469,0.031290,0.171316,-448824.861000,0.002952,0.001034,0.001034,0.091765,0.332390,-448383.832000,0.002528,0.000441,0.000441,0.028079,0.171662,-448812.833000,0.002753,0.000965,0.000965,0.085856,0.332713,-448374.817000,27.352562,26.872828,26.872828,48.197040,30.475801,54.138378,0.000274,0.000269,0.000269,0.000482,0.000305,0.000541,DROSOPHILA-testing-redo,p1_p2,linkedp1,1250,5percent,5
0.008320,0.003347,0.003347,0.002833,0.003858,-483474.776280,0.008307,0.003302,0.003302,0.002358,0.003401,-483474.774000,0.000309,0.000128,0.000128,0.002188,0.002572,77.120496,0.007440,0.003250,0.003250,0.000000,0.000000,-483831.571000,0.009344,0.003556,0.003556,0.018157,0.021062,-483141.530000,0.007790,0.003250,0.003250,0.000136,0.000337,-483626.200000,0.008977,0.003556,0.003556,0.008299,0.010035,-483324.238000,0.007763,0.003250,0.003250,0.000000,0.000002,-483626.036000,0.008877,0.003556,0.003556,0.007057,0.008726,-483324.130000,54.708679,26.104263,26.104263,464.952912,1337.711304,15471.037283,0.000547,0.000261,0.000261,0.004650,0.013377,0.154710,DROSOPHILA-testing-redo,nomig,neutral,5000,NA,17
0.007163,0.001709,0.001709,0.146756,0.008882,-468129.940123,0.007149,0.001722,0.001722,0.146468,0.008538,-468129.739000,0.000294,0.000063,0.000063,0.010097,0.003578,80.949857,0.006514,0.001622,0.001622,0.109960,0.000070,-468480.773000,0.008081,0.001843,0.001843,0.186416,0.029985,-467802.930000,0.006648,0.001622,0.001622,0.127657,0.002902,-468288.997000,0.007757,0.001843,0.001843,0.167163,0.016782,-467971.746000,0.006648,0.001622,0.001622,0.127158,0.002234,-468289.879000,0.007709,0.001843,0.001843,0.166519,0.015825,-467972.951000,57.036909,26.408201,26.408201,212.350161,217.282610,4196.014837,0.000570,0.000264,0.000264,0.002124,0.002173,0.041960,DROSOPHILA-testing-redo,p2_p1,linkedp1,5000,15percent,10
0.002826,0.000782,0.000782,0.214158,0.080667,-451182.110051,0.002694,0.000625,0.000625,0.200344,0.070989,-451178.695500,0.000191,0.000236,0.000236,0.042968,0.031588,113.466263,0.002694,0.000479,0.000479,0.132494,0.026103,-451625.642000,0.003335,0.001339,0.001339,0.337057,0.197442,-450773.557000,0.002694,0.000528,0.000528,0.153260,0.040213,-451403.900000,0.003108,0.001248,0.001248,0.296994,0.155918,-450974.478000,0.002694,0.000538,0.000538,0.148657,0.034177,-451397.380000,0.003108,0.001248,0.001248,0.288951,0.144363,-450968.440000,25.442081,25.841499,25.841499,29.700412,31.259613,51.133871,0.000254,0.000258,0.000258,0.000297,0.000313,0.000511,DROSOPHILA-testing-redo,p2_p1,linkedp1,1250,5percent,19
0.011051,0.002057,0.002057,0.005402,0.083450,-473284.771450,0.011039,0.002134,0.002134,0.005176,0.083014,-473284.395000,0.000613,0.000153,0.000153,0.002088,0.008333,76.072782,0.009340,0.001862,0.001862,0.000213,0.054254,-473606.725000,0.013425,0.002365,0.002365,0.017640,0.122782,-472933.485000,0.009963,0.001862,0.001862,0.001978,0.068230,-473434.296000,0.012321,0.002365,0.002365,0.010078,0.100442,-473136.250000,0.009949,0.001862,0.001862,0.001641,0.068146,-473433.522000,0.012286,0.002365,0.002365,0.009550,0.100342,-473135.608000,49.395406,26.208846,26.208846,339.827267,107.345867,1415.410015,0.000494,0.000262,0.000262,0.003398,0.001073,0.014154,DROSOPHILA-testing-redo,p1_p2,linkedancestor,20000,15percent,5
0.002658,0.001008,0.001008,0.065998,0.309656,-453199.340945,0.002616,0.000992,0.000992,0.064772,0.310280,-453198.963000,0.000120,0.000046,0.000046,0.017644,0.030888,79.123203,0.002468,0.000936,0.000936,0.021152,0.219281,-453537.673000,0.002987,0.001133,0.001133,0.128292,0.408842,-452853.197000,0.002468,0.000936,0.000936,0.034571,0.249634,-453356.001000,0.002987,0.001133,0.001133,0.104738,0.369710,-453045.056000,0.002616,0.000992,0.000992,0.032091,0.250194,-453353.622000,0.002987,0.001133,0.001133,0.101543,0.370239,-453043.222000,26.949363,26.945660,26.945660,72.710185,43.801708,6197.190784,0.000269,0.000269,0.000269,0.000727,0.000438,0.061972,DROSOPHILA-testing-redo,p1_p2,adaptiveint,1250,10percent,7
0.003870,0.002572,0.002572,0.261218,0.353694,-456870.629746,0.003830,0.002546,0.002546,0.266080,0.351450,-456870.123000,0.000155,0.000103,0.000103,0.069816,0.082430,77.698851,0.003559,0.002365,0.002365,0.073570,0.162009,-457194.557000,0.004148,0.002757,0.002757,0.460978,0.628589,-456523.816000,0.003559,0.002365,0.002365,0.122105,0.193054,-457024.343000,0.004148,0.002757,0.002757,0.398737,0.553357,-456719.339000,0.003559,0.002365,0.002365,0.120004,0.176679,-457025.017000,0.004148,0.002757,0.002757,0.396496,0.503670,-456720.205000,26.701846,26.706482,26.706482,29.310225,28.979928,11864.529622,0.000267,0.000267,0.000267,0.000293,0.000290,0.118645,DROSOPHILA-testing-redo,nomig,linkedancestor,1250,5percent,18
0.003771,0.002127,0.002127,0.331641,0.162027,-452749.769192,0.003859,0.002177,0.002177,0.341384,0.157181,-452749.539000,0.000119,0.000067,0.000067,0.059182,0.040542,76.140498,0.003610,0.002037,0.002037,0.149447,0.066151,-453066.631000,0.003859,0.002177,0.002177,0.499065,0.276714,-452412.569000,0.003610,0.002037,0.002037,0.204517,0.096226,-452899.522000,0.003859,0.002177,0.002177,0.429918,0.248630,-452600.750000,0.003610,0.002037,0.002037,0.203760,0.095038,-452899.954000,0.003859,0.002177,0.002177,0.428733,0.247279,-452601.405000,25.622931,25.622931,25.622931,32.125516,41.828920,12396.155210,0.000256,0.000256,0.000256,0.000321,0.000418,0.123962,DROSOPHILA-testing-redo,nomig,linkedp1,1250,5percent,19
0.002472,0.001052,0.001052,0.064619,0.309582,-451797.151408,0.002415,0.001028,0.001028,0.063685,0.307237,-451796.740000,0.000130,0.000056,0.000056,0.020229,0.031584,79.473563,0.002415,0.001028,0.001028,0.011742,0.216607,-452128.134000,0.002781,0.001184,0.001184,0.142863,0.414617,-451489.844000,0.002415,0.001028,0.001028,0.026819,0.253948,-451954.308000,0.002781,0.001184,0.001184,0.109188,0.375761,-451642.678000,0.002415,0.001028,0.001028,0.024057,0.255634,-451954.035000,0.002781,0.001184,0.001184,0.103042,0.377101,-451642.467000,26.063811,26.064615,26.064615,53.997896,43.410576,3847.171372,0.000261,0.000261,0.000261,0.000540,0.000434,0.038472,DROSOPHILA-testing-redo,p1_p2,linkedancestor,1250,15percent,15
0.009108,0.002055,0.002055,0.003092,0.089516,-478242.634817,0.009115,0.002054,0.002054,0.002719,0.089545,-478242.456000,0.000392,0.000010,0.000010,0.002003,0.008047,76.174236,0.007702,0.002054,0.002054,0.000000,0.059161,-478593.980000,0.010387,0.002253,0.002253,0.016266,0.119385,-477910.787000,0.008289,0.002054,0.002054,0.000331,0.073922,-478392.441000,0.009848,0.002054,0.002054,0.007960,0.105440,-478093.641000,0.008229,0.002054,0.002054,0.000009,0.073376,-478392.422000,0.009767,0.002054,0.002054,0.006955,0.104857,-478093.641000,46.719659,377.031438,377.031438,93.639677,243.264695,10644.036431,0.000467,0.003770,0.003770,0.000936,0.002433,0.106440,DROSOPHILA-testing-redo,p1_p2,adaptiveint,20000,15percent,15
0.008746,0.002287,0.002287,0.002514,0.059992,-477917.442511,0.008920,0.002337,0.002337,0.002107,0.059720,-477917.095500,0.000963,0.000133,0.000133,0.001943,0.007043,76.980770,0.005435,0.002124,0.002124,0.000000,0.035611,-478318.057000,0.010799,0.002558,0.002558,0.020038,0.097359,-477587.999000,0.005896,0.002124,0.002124,0.000097,0.046934,-478069.240000,0.010170,0.002558,0.002558,0.007279,0.074529,-477768.371000,0.006313,0.002124,0.002124,0.000000,0.046157,-478067.131000,0.010256,0.002558,0.002558,0.006252,0.073578,-477766.510000,29.070907,26.192073,26.192073,129.454979,170.335046,1732.642850,0.000291,0.000262,0.000262,0.001295,0.001703,0.017326,DROSOPHILA-testing-redo,p1_p2,adaptiveint,20000,10percent,11
0.010218,0.001876,0.001876,0.003758,0.067003,-475241.895002,0.010228,0.001957,0.001957,0.003042,0.066853,-475241.369500,0.000496,0.000179,0.000179,0.002911,0.006519,78.725069,0.008904,0.001607,0.001607,0.000000,0.046169,-475596.384000,0.012111,0.002161,0.002161,0.017943,0.095213,-474923.927000,0.009181,0.001607,0.001607,0.000175,0.054786,-475397.732000,0.011192,0.002161,0.002161,0.010575,0.079960,-475089.277000,0.009274,0.001607,0.001607,0.000000,0.054551,-475396.877000,0.011214,0.002161,0.002161,0.009390,0.079683,-475088.499000,50.201019,25.810562,25.810562,36.764640,334.542539,362.963229,0.000502,0.000258,0.000258,0.000368,0.003345,0.003630,DROSOPHILA-testing-redo,p1_p2,linkedp1,20000,15percent,9
0.009288,0.001926,0.001926,0.068678,0.003350,-475383.281395,0.009213,0.001809,0.001809,0.068434,0.003071,-475383.231500,0.000501,0.000166,0.000166,0.007140,0.001785,76.408178,0.008271,0.001809,0.001809,0.044203,0.000023,-475714.775000,0.011010,0.002278,0.002278,0.103849,0.016809,-475065.209000,0.008512,0.001809,0.001809,0.055375,0.000729,-475534.266000,0.010470,0.002278,0.002278,0.083294,0.007566,-475234.803000,0.008512,0.001809,0.001809,0.055089,0.000392,-475531.429000,0.010398,0.002278,0.002278,0.082913,0.006852,-475232.214000,38.675410,25.929515,25.929515,200.347443,156.983611,6258.566866,0.000387,0.000259,0.000259,0.002003,0.001570,0.062586,DROSOPHILA-testing-redo,p2_p1,linkedp1,20000,5percent,20
0.018018,0.002208,0.002208,0.004943,0.009322,-471305.801186,0.017968,0.002208,0.002208,0.004679,0.009089,-471305.426000,0.000904,0.000000,0.000000,0.002039,0.002745,71.546796,0.015335,0.002208,0.002208,0.000164,0.001179,-471612.072000,0.021392,0.002208,0.002208,0.017220,0.023025,-470986.408000,0.016405,0.002208,0.002208,0.001740,0.004664,-471446.955000,0.019981,0.002208,0.002208,0.009624,0.015414,-471167.054000,0.016309,0.002208,0.002208,0.001379,0.004263,-471447.534000,0.019844,0.002208,0.002208,0.008971,0.014833,-471167.805000,116.292958,1.000000,1.000000,2323.209147,2120.661939,3221.534201,0.001163,0.000010,0.000010,0.023232,0.021207,0.032215,DROSOPHILA-testing-redo,nomig,linkedp1,20000,15percent,12
0.003111,0.000954,0.000954,0.255818,0.102564,-454176.411193,0.003003,0.000931,0.000931,0.254949,0.103215,-454177.260500,0.000187,0.000081,0.000081,0.027615,0.018810,82.772324,0.002823,0.000625,0.000625,0.165205,0.049327,-454533.341000,0.003924,0.001145,0.001145,0.340033,0.156800,-453804.663000,0.002823,0.000695,0.000695,0.198569,0.065564,-454337.045000,0.003692,0.001145,0.001145,0.313082,0.139109,-454010.781000,0.002823,0.000675,0.000675,0.204077,0.064320,-454334.834000,0.003394,0.001052,0.001052,0.317276,0.137275,-454008.816000,27.770174,28.322842,28.322842,48.360959,60.737893,302.654860,0.000278,0.000283,0.000283,0.000484,0.000607,0.003027,DROSOPHILA-testing-redo,p2_p1,linkedp1,1250,5percent,10
0.007088,0.001458,0.001458,0.128577,0.012317,-469099.805637,0.007048,0.001413,0.001413,0.128037,0.012005,-469099.601500,0.000334,0.000105,0.000105,0.009810,0.003755,79.941085,0.006371,0.001413,0.001413,0.091925,0.001680,-469435.710000,0.008493,0.001944,0.001944,0.167234,0.030129,-468732.397000,0.006580,0.001413,0.001413,0.110415,0.005767,-469257.938000,0.007925,0.001713,0.001713,0.149735,0.020485,-468944.730000,0.006580,0.001413,0.001413,0.109207,0.005326,-469257.101000,0.007901,0.001610,0.001610,0.148307,0.019890,-468944.128000,39.882576,29.108977,29.108977,113.719588,113.966306,1539.537497,0.000399,0.000291,0.000291,0.001137,0.001140,0.015395,DROSOPHILA-testing-redo,p2_p1,linkedancestor,5000,15percent,6
0.002975,0.002088,0.002088,0.238412,0.183918,-454866.824002,0.002965,0.002073,0.002073,0.236613,0.175260,-454866.629000,0.000034,0.000043,0.000043,0.070053,0.054712,76.619705,0.002909,0.002073,0.002073,0.059125,0.049057,-455238.944000,0.003101,0.002229,0.002229,0.439240,0.370719,-454517.877000,0.002965,0.002073,0.002073,0.101577,0.089927,-455017.537000,0.003101,0.002229,0.002229,0.368923,0.301810,-454717.931000,0.002965,0.002073,0.002073,0.096438,0.090405,-455018.774000,0.003101,0.002229,0.002229,0.361947,0.302178,-454719.352000,27.525062,26.688918,26.688918,29.531084,34.579756,14622.337242,0.000275,0.000267,0.000267,0.000295,0.000346,0.146223,DROSOPHILA-testing-redo,nomig,linkedancestor,1250,10percent,4
