tau_3R_mean,tau_4X_mean,tau_5Y_mean,phi_X_mean,phi_Y_mean,lnL_mean,tau_3R_median,tau_4X_median,tau_5Y_median,phi_X_median,phi_Y_median,lnL_median,tau_3R_sd,tau_4X_sd,tau_5Y_sd,phi_X_sd,phi_Y_sd,lnL_sd,tau_3R_min,tau_4X_min,tau_5Y_min,phi_X_min,phi_Y_min,lnL_min,tau_3R_max,tau_4X_max,tau_5Y_max,phi_X_max,phi_Y_max,lnL_max,tau_3R_percent25,tau_4X_percent25,tau_5Y_percent25,phi_X_percent25,phi_Y_percent25,lnL_percent25,tau_3R_percent975,tau_4X_percent975,tau_5Y_percent975,phi_X_percent975,phi_Y_percent975,lnL_percent975,tau_3R_hpd25,tau_4X_hpd25,tau_5Y_hpd25,phi_X_hpd25,phi_Y_hpd25,lnL_hpd25,tau_3R_hpd975,tau_4X_hpd975,tau_5Y_hpd975,phi_X_hpd975,phi_Y_hpd975,lnL_hpd975,tau_3R_ess,tau_4X_ess,tau_5Y_ess,phi_X_ess,phi_Y_ess,lnL_ess,tau_3R_eff,tau_4X_eff,tau_5Y_eff,phi_X_eff,phi_Y_eff,lnL_eff,genome,model,dfe,divtime,percent,rep
0.006052,0.001649,0.001649,0.018080,0.117731,-454305.329579,0.005972,0.001599,0.001599,0.017774,0.116788,-454304.811500,0.000390,0.000192,0.000192,0.004584,0.011397,81.655423,0.005173,0.001465,0.001465,0.003803,0.077585,-454680.231000,0.007501,0.002139,0.002139,0.045984,0.168498,-453932.811000,0.005416,0.001465,0.001465,0.010002,0.097738,-454466.779000,0.006886,0.001931,0.001931,0.027896,0.142162,-454146.247000,0.005317,0.001465,0.001465,0.009435,0.096797,-454466.897000,0.006762,0.001931,0.001931,0.027147,0.141058,-454146.425000,154.056820,125.992917,125.992917,831.709355,279.038837,24760.063424,0.000308,0.000252,0.000252,0.001663,0.000558,0.049520,scaled,p1_p2,linkedancestor,5000,10percent,11
0.006191,0.001821,0.001821,0.024231,0.107385,-456562.617311,0.006148,0.001746,0.001746,0.023920,0.106927,-456562.155500,0.000280,0.000128,0.000128,0.005537,0.009873,81.531072,0.005545,0.001746,0.001746,0.004642,0.071879,-456963.446000,0.007366,0.002114,0.002114,0.053139,0.152051,-456197.450000,0.005757,0.001746,0.001746,0.014313,0.089405,-456723.063000,0.006860,0.002114,0.002114,0.035998,0.128067,-456403.774000,0.005791,0.001746,0.001746,0.013693,0.088498,-456723.712000,0.006865,0.002114,0.002114,0.035188,0.126936,-456404.502000,185.816608,125.840848,125.840848,1024.178019,453.339619,39619.247336,0.000372,0.000252,0.000252,0.002048,0.000907,0.079238,scaled,p1_p2,linkedp1,5000,10percent,15
0.010713,0.001968,0.001968,0.001051,0.042952,-494637.941114,0.010702,0.001968,0.001968,0.000872,0.042775,-494637.827000,0.000430,0.000000,0.000000,0.000780,0.004684,81.987363,0.009380,0.001968,0.001968,0.000000,0.024995,-495023.254000,0.012263,0.001968,0.001968,0.007668,0.066118,-494269.499000,0.009893,0.001968,0.001968,0.000087,0.034277,-494798.977000,0.011582,0.001968,0.001968,0.003023,0.052610,-494478.037000,0.009915,0.001968,0.001968,0.000000,0.033937,-494799.294000,0.011595,0.001968,0.001968,0.002566,0.052221,-494478.447000,370.677956,1.000000,1.000000,1276.282902,2954.103256,25700.311465,0.000768,0.000002,0.000002,0.002643,0.006117,0.053217,scaled,p1_p2,balancing,20000,15percent,13
0.003531,0.001637,0.001637,0.192003,0.233231,-433772.926027,0.003469,0.001612,0.001612,0.189620,0.233432,-433772.428000,0.000161,0.000073,0.000073,0.034134,0.033124,76.096435,0.003248,0.001515,0.001515,0.083650,0.105595,-434205.026000,0.003991,0.001883,0.001883,0.323225,0.354991,-433431.767000,0.003248,0.001515,0.001515,0.130265,0.167252,-433923.189000,0.003780,0.001763,0.001763,0.265302,0.295471,-433625.161000,0.003248,0.001515,0.001515,0.127336,0.169915,-433921.891000,0.003765,0.001763,0.001763,0.261523,0.297869,-433623.980000,128.894541,128.142036,128.142036,203.612769,222.056677,28356.009268,0.000258,0.000256,0.000256,0.000407,0.000444,0.056712,scaled,nomig,linkedancestor,1250,10percent,20
0.022040,0.002738,0.002738,0.000588,0.000581,-491156.272709,0.021992,0.002705,0.002705,0.000408,0.000402,-491155.938000,0.000836,0.000106,0.000106,0.000589,0.000581,79.082560,0.019272,0.002705,0.002705,0.000000,0.000000,-491536.009000,0.026890,0.003331,0.003331,0.007130,0.007203,-490767.372000,0.020548,0.002705,0.002705,0.000015,0.000015,-491312.575000,0.023882,0.003109,0.003109,0.002169,0.002148,-491002.062000,0.020427,0.002705,0.002705,0.000000,0.000000,-491312.600000,0.023681,0.002913,0.002913,0.001765,0.001740,-491002.109000,418.623714,130.374087,130.374087,147629.547947,148997.200706,41474.728088,0.000837,0.000261,0.000261,0.295259,0.297994,0.082949,scaled,nomig,linkedp1,20000,15percent,19
0.006846,0.002737,0.002737,0.003691,0.001625,-459155.164517,0.006845,0.002787,0.002787,0.003373,0.001232,-459154.728500,0.000241,0.000078,0.000078,0.002170,0.001449,78.598544,0.005967,0.002616,0.002616,0.000000,0.000000,-459502.030000,0.007743,0.002787,0.002787,0.017687,0.014555,-458775.574000,0.006361,0.002616,0.002616,0.000444,0.000050,-459309.844000,0.007308,0.002787,0.002787,0.008760,0.005371,-459001.796000,0.006359,0.002616,0.002616,0.000001,0.000000,-459307.928000,0.007300,0.002787,0.002787,0.007724,0.004498,-458999.968000,329.354852,125.743424,125.743424,3340.407983,6402.441694,29917.256998,0.000659,0.000251,0.000251,0.006681,0.012805,0.059835,scaled,nomig,balancing,5000,15percent,8
0.021673,0.002852,0.002852,0.000589,0.000569,-495316.547767,0.021640,0.002818,0.002818,0.000409,0.000393,-495316.196500,0.000822,0.000101,0.000101,0.000591,0.000570,79.981291,0.018560,0.002818,0.002818,0.000000,0.000000,-495735.742000,0.026369,0.003265,0.003265,0.008198,0.008583,-494956.276000,0.020132,0.002818,0.002818,0.000015,0.000015,-495474.174000,0.023378,0.003265,0.003265,0.002172,0.002102,-495160.845000,0.020062,0.002818,0.002818,0.000000,0.000000,-495473.872000,0.023285,0.003058,0.003058,0.001766,0.001707,-495160.611000,544.545330,128.173530,128.173530,147277.607648,152494.438058,29697.704725,0.001089,0.000256,0.000256,0.294555,0.304989,0.059395,scaled,nomig,balancing,20000,5percent,6
0.007434,0.002993,0.002993,0.001027,0.001225,-455818.413493,0.007423,0.002920,0.002920,0.000748,0.000889,-455818.210500,0.000267,0.000115,0.000115,0.000964,0.001152,77.857450,0.006601,0.002879,0.002879,0.000000,0.000000,-456200.759000,0.008415,0.003134,0.003134,0.012884,0.013298,-455465.554000,0.006929,0.002879,0.002879,0.000029,0.000035,-455971.532000,0.007981,0.003134,0.003134,0.003572,0.004270,-455666.886000,0.006953,0.002879,0.002879,0.000000,0.000000,-455971.524000,0.007993,0.003134,0.003134,0.002947,0.003531,-455666.881000,338.117315,126.415760,126.415760,13932.389342,7676.549272,28219.055022,0.000676,0.000253,0.000253,0.027865,0.015353,0.056438,scaled,nomig,linkedp1,5000,5percent,8
0.003197,0.001505,0.001505,0.171992,0.139577,-437112.332629,0.003255,0.001513,0.001513,0.169005,0.137235,-437111.912000,0.000120,0.000070,0.000070,0.032001,0.032125,78.195648,0.003048,0.001330,0.001330,0.068377,0.046476,-437465.443000,0.003487,0.001613,0.001613,0.332231,0.270509,-436773.714000,0.003048,0.001417,0.001417,0.116049,0.083655,-437266.838000,0.003487,0.001613,0.001613,0.237754,0.212180,-436960.401000,0.003048,0.001417,0.001417,0.113846,0.079581,-437267.549000,0.003321,0.001613,0.001613,0.235256,0.206487,-436961.199000,128.380556,126.993626,126.993626,215.247061,207.478810,10181.533458,0.000257,0.000254,0.000254,0.000430,0.000415,0.020363,scaled,nomig,linkedancestor,1250,10percent,6
0.021915,0.002923,0.002923,0.000608,0.000601,-493581.699756,0.021926,0.002941,0.002941,0.000422,0.000418,-493581.399000,0.000765,0.000060,0.000060,0.000608,0.000598,79.173541,0.018717,0.002741,0.002741,0.000000,0.000000,-493985.885000,0.025243,0.002954,0.002954,0.008264,0.008172,-493218.526000,0.020398,0.002741,0.002741,0.000016,0.000015,-493737.745000,0.023397,0.002954,0.002954,0.002239,0.002212,-493427.663000,0.020364,0.002741,0.002741,0.000000,0.000000,-493737.704000,0.023359,0.002954,0.002954,0.001816,0.001797,-493427.647000,778.212038,127.844263,127.844263,142070.124763,145684.284986,53105.888417,0.001556,0.000256,0.000256,0.284140,0.291369,0.106212,scaled,nomig,balancing,20000,5percent,17
0.003801,0.001686,0.001686,0.211560,0.235558,-440960.500642,0.003725,0.001655,0.001655,0.210654,0.233978,-440960.117500,0.000135,0.000063,0.000063,0.032174,0.032518,78.441833,0.003126,0.001655,0.001655,0.109160,0.115347,-441344.297000,0.004330,0.001868,0.001868,0.331649,0.359108,-440615.142000,0.003580,0.001655,0.001655,0.151296,0.174246,-441115.131000,0.004048,0.001868,0.001868,0.277727,0.301934,-440807.782000,0.003683,0.001655,0.001655,0.151008,0.175801,-441114.656000,0.004088,0.001868,0.001868,0.277400,0.303371,-440807.388000,138.074469,127.205328,127.205328,226.271014,232.213768,10606.544102,0.000276,0.000254,0.000254,0.000453,0.000464,0.021213,scaled,nomig,balancing,1250,5percent,2
0.002696,0.000554,0.000554,0.082253,0.245955,-432891.512721,0.002756,0.000553,0.000553,0.081722,0.245444,-432891.081500,0.000093,0.000035,0.000035,0.011909,0.020368,79.920404,0.002591,0.000415,0.000415,0.041833,0.175097,-433254.692000,0.003202,0.000713,0.000713,0.134208,0.347922,-432490.220000,0.002591,0.000487,0.000487,0.060247,0.207387,-433049.328000,0.002760,0.000624,0.000624,0.107475,0.287125,-432735.931000,0.002591,0.000487,0.000487,0.059092,0.206779,-433048.496000,0.002760,0.000624,0.000624,0.106137,0.286437,-432735.195000,129.108919,295.997151,295.997151,566.547394,351.538560,17004.225276,0.000258,0.000592,0.000592,0.001133,0.000703,0.034008,scaled,p1_p2,linkedancestor,1250,15percent,9
0.005774,0.001550,0.001550,0.031785,0.105289,-451771.894316,0.005743,0.001467,0.001467,0.031476,0.105015,-451771.578500,0.000268,0.000107,0.000107,0.005803,0.009210,81.255476,0.005121,0.001467,0.001467,0.011959,0.068334,-452155.840000,0.006827,0.001916,0.001916,0.067123,0.147110,-451425.271000,0.005298,0.001467,0.001467,0.021360,0.087946,-451932.232000,0.006324,0.001802,0.001802,0.043995,0.124180,-451614.087000,0.005298,0.001467,0.001467,0.020868,0.087381,-451932.325000,0.006324,0.001687,0.001687,0.043349,0.123537,-451614.255000,183.741528,126.890888,126.890888,777.156797,593.884840,33016.820805,0.000367,0.000254,0.000254,0.001554,0.001188,0.066034,scaled,p1_p2,adaptiveint,5000,15percent,17
0.002524,0.000518,0.000518,0.071500,0.230734,-434574.899394,0.002414,0.000505,0.000505,0.070328,0.226978,-434572.737000,0.000166,0.000081,0.000081,0.013154,0.029577,87.087342,0.002394,0.000378,0.000378,0.027854,0.153353,-435098.482000,0.003235,0.000939,0.000939,0.135067,0.393005,-434188.839000,0.002394,0.000435,0.000435,0.048962,0.187242,-434753.529000,0.002999,0.000939,0.000939,0.102142,0.320519,-434410.213000,0.002394,0.000421,0.000421,0.046361,0.179375,-434745.944000,0.002999,0.000627,0.000627,0.098392,0.282333,-434403.427000,127.286459,147.116701,147.116701,383.048303,191.044493,1114.044569,0.000255,0.000294,0.000294,0.000766,0.000382,0.002228,scaled,p1_p2,adaptiveint,1250,5percent,15
0.002848,0.000680,0.000680,0.132413,0.265787,-437397.561027,0.002868,0.000656,0.000656,0.131618,0.260890,-437395.977500,0.000249,0.000096,0.000096,0.020320,0.034479,86.830700,0.002671,0.000525,0.000525,0.065654,0.176959,-437855.973000,0.003843,0.001067,0.001067,0.232095,0.416996,-437013.874000,0.002671,0.000578,0.000578,0.095645,0.211993,-437572.666000,0.003571,0.000992,0.000992,0.175579,0.357077,-437231.542000,0.002671,0.000544,0.000544,0.092915,0.205022,-437569.637000,0.003483,0.000915,0.000915,0.172047,0.347182,-437228.804000,126.804744,137.994592,137.994592,274.133770,174.460526,1033.610400,0.000254,0.000276,0.000276,0.000548,0.000349,0.002067,scaled,p1_p2,neutral,1250,NA,20
0.011847,0.002417,0.002417,0.002354,0.068008,-486684.015278,0.011830,0.002397,0.002397,0.002158,0.067823,-486683.636000,0.000554,0.000067,0.000067,0.001184,0.006305,82.268485,0.010221,0.002397,0.002397,0.000030,0.044172,-487067.265000,0.014063,0.002645,0.002645,0.012201,0.100798,-486306.029000,0.010846,0.002397,0.002397,0.000633,0.056167,-486846.097000,0.012992,0.002645,0.002645,0.005188,0.080905,-486523.204000,0.010859,0.002397,0.002397,0.000382,0.055665,-486845.268000,0.012992,0.002645,0.002645,0.004669,0.080339,-486522.511000,311.583935,128.040423,128.040423,1382.253860,1611.730971,17750.542314,0.000623,0.000256,0.000256,0.002765,0.003223,0.035501,scaled,p1_p2,linkedancestor,20000,10percent,16
0.006581,0.001752,0.001752,0.026377,0.138511,-459190.913958,0.006569,0.001757,0.001757,0.026053,0.138360,-459190.533500,0.000264,0.000090,0.000090,0.005974,0.009783,83.542195,0.005806,0.001646,0.001646,0.006130,0.100753,-459615.349000,0.008199,0.002084,0.002084,0.057558,0.179261,-458771.908000,0.006110,0.001646,0.001646,0.015665,0.119816,-459356.058000,0.007182,0.002084,0.002084,0.039009,0.158142,-459028.296000,0.006069,0.001646,0.001646,0.015078,0.119275,-459354.830000,0.007103,0.001889,0.001889,0.038270,0.157543,-459027.196000,224.399942,127.780807,127.780807,440.394660,754.905933,18058.678327,0.000449,0.000256,0.000256,0.000881,0.001510,0.036117,scaled,p1_p2,balancing,5000,10percent,2
0.011171,0.002096,0.002096,0.001210,0.061706,-486176.737314,0.011144,0.002052,0.002052,0.001031,0.061504,-486176.523500,0.000581,0.000130,0.000130,0.000827,0.005710,81.818236,0.009441,0.002052,0.002052,0.000000,0.041456,-486588.930000,0.013804,0.002529,0.002529,0.009335,0.090703,-485785.973000,0.010128,0.002052,0.002052,0.000153,0.051103,-486338.095000,0.012437,0.002529,0.002529,0.003275,0.073487,-486017.662000,0.010095,0.002052,0.002052,0.000031,0.050726,-486337.944000,0.012369,0.002529,0.002529,0.002825,0.073052,-486017.537000,258.648049,127.067629,127.067629,1753.419416,1367.871082,30915.163149,0.000517,0.000254,0.000254,0.003507,0.002736,0.061830,scaled,p1_p2,linkedp1,20000,15percent,4
0.006999,0.002784,0.002784,0.001086,0.001399,-452528.692462,0.006987,0.002681,0.002681,0.000786,0.001024,-452528.483000,0.000267,0.000114,0.000114,0.001028,0.001298,77.081994,0.006102,0.002681,0.002681,0.000000,0.000000,-452872.467000,0.008042,0.002911,0.002911,0.012444,0.012483,-452183.990000,0.006499,0.002681,0.002681,0.000029,0.000039,-452680.635000,0.007510,0.002911,0.002911,0.003809,0.004823,-452378.430000,0.006495,0.002681,0.002681,0.000000,0.000000,-452681.637000,0.007501,0.002911,0.002911,0.003145,0.004004,-452379.496000,286.131907,125.545702,125.545702,26442.657333,14101.033397,18946.075249,0.000572,0.000251,0.000251,0.052885,0.028202,0.037892,scaled,nomig,linkedancestor,5000,15percent,19
0.021034,0.002622,0.002622,0.000551,0.000565,-491992.688790,0.021025,0.002622,0.002622,0.000382,0.000391,-491992.489000,0.000760,0.000000,0.000000,0.000551,0.000565,79.290396,0.018105,0.002622,0.002622,0.000000,0.000000,-492350.946000,0.025288,0.002622,0.002622,0.006561,0.006698,-491638.999000,0.019544,0.002622,0.002622,0.000014,0.000015,-492148.912000,0.022540,0.002622,0.002622,0.002031,0.002093,-491837.915000,0.019501,0.002622,0.002622,0.000000,0.000000,-492146.626000,0.022490,0.002622,0.002622,0.001650,0.001695,-491835.720000,774.402927,1.000000,1.000000,159585.480762,158273.545582,37541.963425,0.001549,0.000002,0.000002,0.319171,0.316547,0.075084,scaled,nomig,linkedp1,20000,10percent,1
0.001506,0.000534,0.000534,0.052679,0.030562,-401170.752995,0.001502,0.000532,0.000532,0.049568,0.028402,-401170.301500,0.000082,0.000088,0.000088,0.020782,0.014255,68.906069,0.001307,0.000262,0.000262,0.006945,0.000141,-401486.684000,0.001742,0.000813,0.000813,0.161377,0.125916,-400874.248000,0.001397,0.000367,0.000367,0.021627,0.009489,-401306.826000,0.001727,0.000705,0.000705,0.102346,0.063901,-401036.721000,0.001397,0.000361,0.000361,0.017640,0.006830,-401307.323000,0.001707,0.000695,0.000695,0.094743,0.058569,-401037.321000,141.443099,175.677785,175.677785,218.948720,283.179863,3032.160351,0.000283,0.000351,0.000351,0.000438,0.000566,0.006064,scaled,nomig,bgs,1250,NA,1
0.006131,0.001622,0.001622,0.022896,0.116088,-456025.797497,0.006117,0.001665,0.001665,0.022517,0.115783,-456025.312500,0.000335,0.000154,0.000154,0.005240,0.009942,82.543889,0.005332,0.001462,0.001462,0.006362,0.081099,-456380.786000,0.007370,0.002005,0.002005,0.051040,0.164143,-455665.309000,0.005578,0.001462,0.001462,0.013761,0.097634,-456188.503000,0.006838,0.002005,0.002005,0.034216,0.136255,-455865.086000,0.005482,0.001462,0.001462,0.013162,0.097120,-456189.199000,0.006719,0.001882,0.001882,0.033398,0.135663,-455865.813000,164.610283,126.017133,126.017133,633.362095,435.144104,10647.790167,0.000329,0.000252,0.000252,0.001267,0.000870,0.021296,scaled,p1_p2,linkedp1,5000,15percent,13
0.006341,0.001741,0.001741,0.017745,0.121375,-455781.428427,0.006323,0.001697,0.001697,0.017438,0.121037,-455780.974500,0.000313,0.000136,0.000136,0.004590,0.010101,82.294685,0.005343,0.001591,0.001591,0.002392,0.082136,-456165.070000,0.007506,0.001945,0.001945,0.044630,0.163103,-455377.713000,0.005789,0.001591,0.001591,0.009660,0.102644,-455943.681000,0.006985,0.001945,0.001945,0.027603,0.141865,-455621.329000,0.005783,0.001591,0.001591,0.009233,0.102226,-455943.277000,0.006959,0.001945,0.001945,0.027011,0.141394,-455621.028000,171.723692,125.502809,125.502809,877.761961,443.319940,15067.765989,0.000343,0.000251,0.000251,0.001756,0.000887,0.030136,scaled,p1_p2,neutral,5000,NA,10
0.006177,0.001533,0.001533,0.025150,0.124628,-455150.012786,0.006119,0.001534,0.001534,0.024862,0.124368,-455149.470000,0.000290,0.000121,0.000121,0.005528,0.010759,82.054799,0.005569,0.001429,0.001429,0.005900,0.083700,-455554.382000,0.007316,0.002008,0.002008,0.051549,0.169866,-454790.227000,0.005704,0.001429,0.001429,0.015170,0.104392,-455312.247000,0.006819,0.001859,0.001859,0.036900,0.146812,-454990.277000,0.005689,0.001429,0.001429,0.014690,0.103611,-455310.105000,0.006770,0.001743,0.001743,0.036279,0.145829,-454988.309000,177.445609,126.481065,126.481065,517.667119,356.776667,15280.921947,0.000355,0.000253,0.000253,0.001035,0.000714,0.030562,scaled,p1_p2,neutral,5000,NA,6
0.021785,0.002968,0.002968,0.001307,0.000630,-493962.063550,0.021773,0.003078,0.003078,0.001099,0.000436,-493961.914000,0.000839,0.000112,0.000112,0.000919,0.000631,79.708353,0.018426,0.002855,0.002855,0.000001,0.000000,-494349.225000,0.025676,0.003096,0.003096,0.009288,0.007634,-493554.152000,0.020152,0.002855,0.002855,0.000158,0.000016,-494119.185000,0.023438,0.003096,0.003096,0.003624,0.002327,-493806.597000,0.020195,0.002855,0.002855,0.000029,0.000000,-494118.203000,0.023469,0.003078,0.003078,0.003106,0.001892,-493805.675000,424.109639,126.502671,126.502671,1637.923852,115617.071038,17426.644483,0.000848,0.000253,0.000253,0.003276,0.231234,0.034853,scaled,nomig,balancing,20000,5percent,19
0.019078,0.002014,0.002014,0.000478,0.000491,-490725.371299,0.019058,0.002014,0.002014,0.000332,0.000340,-490725.081500,0.000704,0.000000,0.000000,0.000480,0.000492,79.287669,0.016454,0.002014,0.002014,0.000000,0.000000,-491080.644000,0.022486,0.002014,0.002014,0.007368,0.006896,-490315.383000,0.017745,0.002014,0.002014,0.000012,0.000013,-490881.541000,0.020513,0.002014,0.002014,0.001766,0.001812,-490570.825000,0.017674,0.002014,0.002014,0.000000,0.000000,-490880.878000,0.020435,0.002014,0.002014,0.001434,0.001472,-490570.250000,1077.847398,1.000000,1.000000,173830.045217,170400.097844,41860.511000,0.002156,0.000002,0.000002,0.347660,0.340800,0.083721,scaled,nomig,linkedp1,20000,10percent,11
0.006960,0.002587,0.002587,0.003620,0.002201,-457590.962698,0.006956,0.002520,0.002520,0.003328,0.001882,-457590.547500,0.000240,0.000072,0.000072,0.002088,0.001586,78.231422,0.006193,0.002520,0.002520,0.000000,0.000000,-457948.456000,0.007889,0.002664,0.002664,0.018901,0.014328,-457192.373000,0.006511,0.002520,0.002520,0.000460,0.000135,-457745.251000,0.007451,0.002664,0.002664,0.008470,0.006102,-457439.030000,0.006511,0.002520,0.002520,0.000000,0.000000,-457744.853000,0.007451,0.002664,0.002664,0.007489,0.005259,-457438.725000,370.627392,125.539850,125.539850,3693.529684,3968.262096,31642.686480,0.000741,0.000251,0.000251,0.007387,0.007937,0.063285,scaled,nomig,balancing,5000,10percent,3
0.011389,0.002408,0.002408,0.003536,0.057168,-484864.903527,0.011373,0.002347,0.002347,0.003328,0.056952,-484864.666000,0.000526,0.000103,0.000103,0.001661,0.005770,81.890204,0.009592,0.002347,0.002347,0.000017,0.036451,-485259.263000,0.013462,0.002765,0.002765,0.015247,0.089149,-484510.609000,0.010417,0.002347,0.002347,0.000923,0.046446,-485025.908000,0.012472,0.002557,0.002557,0.007329,0.069054,-484705.093000,0.010377,0.002347,0.002347,0.000598,0.046193,-485025.782000,0.012386,0.002557,0.002557,0.006780,0.068761,-484705.006000,282.279575,127.419388,127.419388,810.549700,1201.862583,27737.308179,0.000565,0.000255,0.000255,0.001621,0.002404,0.055475,scaled,p1_p2,linkedancestor,20000,15percent,3
0.022217,0.002687,0.002687,0.000562,0.000558,-492771.645356,0.022227,0.002762,0.002762,0.000390,0.000388,-492771.339000,0.000831,0.000096,0.000096,0.000562,0.000559,80.148855,0.018514,0.002564,0.002564,0.000000,0.000000,-493148.965000,0.025444,0.002762,0.002762,0.008246,0.006349,-492419.453000,0.020601,0.002564,0.002564,0.000014,0.000014,-492929.446000,0.023821,0.002762,0.002762,0.002070,0.002062,-492615.638000,0.020563,0.002564,0.002564,0.000000,0.000000,-492928.059000,0.023777,0.002762,0.002762,0.001684,0.001672,-492614.400000,445.057864,125.599142,125.599142,154519.917848,153995.651028,31294.681429,0.000890,0.000251,0.000251,0.309040,0.307991,0.062589,scaled,nomig,linkedp1,20000,5percent,18
0.010030,0.002611,0.002611,0.004448,0.057603,-485282.092579,0.010027,0.002636,0.002636,0.004183,0.057420,-485281.786000,0.000428,0.000084,0.000084,0.002072,0.006051,82.624876,0.008360,0.002432,0.002432,0.000006,0.034588,-485672.394000,0.011607,0.002874,0.002874,0.019737,0.088648,-484909.831000,0.009244,0.002432,0.002432,0.001199,0.046311,-485444.890000,0.010927,0.002874,0.002874,0.009189,0.069979,-485121.053000,0.009226,0.002432,0.002432,0.000800,0.046048,-485441.854000,0.010876,0.002636,0.002636,0.008510,0.069655,-485118.150000,277.060770,128.392527,128.392527,1643.143058,2613.600622,30400.603277,0.000554,0.000257,0.000257,0.003286,0.005227,0.060801,scaled,p1_p2,adaptiveint,20000,15percent,12
0.006723,0.002345,0.002345,0.000958,0.001076,-452750.935308,0.006724,0.002288,0.002288,0.000681,0.000790,-452750.580000,0.000240,0.000091,0.000091,0.000929,0.000996,77.776594,0.005960,0.002288,0.002288,0.000000,0.000000,-453131.185000,0.007809,0.002492,0.002492,0.012053,0.011158,-452408.303000,0.006274,0.002288,0.002288,0.000025,0.000030,-452904.584000,0.007216,0.002492,0.002492,0.003423,0.003677,-452599.826000,0.006282,0.002288,0.002288,0.000000,0.000000,-452904.294000,0.007217,0.002492,0.002492,0.002815,0.003052,-452599.553000,383.640795,125.783149,125.783149,25436.385042,22304.892366,22195.706754,0.000767,0.000252,0.000252,0.050873,0.044610,0.044391,scaled,nomig,linkedancestor,5000,10percent,13
0.002768,0.000711,0.000711,0.069427,0.314984,-434607.821883,0.002795,0.000690,0.000690,0.068156,0.311393,-434605.609000,0.000160,0.000093,0.000093,0.015484,0.035797,86.553347,0.002485,0.000510,0.000510,0.016603,0.214244,-435054.100000,0.003439,0.001047,0.001047,0.150329,0.468339,-434203.856000,0.002485,0.000599,0.000599,0.042458,0.254531,-434785.195000,0.003209,0.000980,0.000980,0.103846,0.400569,-434443.963000,0.002485,0.000579,0.000579,0.040582,0.247635,-434780.654000,0.003187,0.000926,0.000926,0.101364,0.391511,-434440.002000,127.717192,138.089649,138.089649,336.473745,177.077163,885.252068,0.000255,0.000276,0.000276,0.000673,0.000354,0.001771,scaled,p1_p2,linkedancestor,1250,15percent,10
0.001540,0.000557,0.000557,0.041864,0.034887,-401981.057427,0.001542,0.000560,0.000560,0.038163,0.032788,-401980.457000,0.000079,0.000097,0.000097,0.020683,0.014792,70.610424,0.001314,0.000291,0.000291,0.000107,0.001503,-402291.944000,0.001787,0.000877,0.000877,0.148560,0.114344,-401661.225000,0.001362,0.000363,0.000363,0.012255,0.012148,-402120.918000,0.001684,0.000739,0.000739,0.092239,0.070050,-401844.597000,0.001396,0.000364,0.000364,0.008247,0.009193,-402120.992000,0.001692,0.000739,0.000739,0.083955,0.064806,-401844.694000,138.696858,164.107775,164.107775,211.059987,282.487012,2590.877072,0.000277,0.000328,0.000328,0.000422,0.000565,0.005182,scaled,nomig,bgs,1250,NA,4
0.010584,0.002577,0.002577,0.004549,0.050948,-487430.860741,0.010562,0.002543,0.002543,0.004318,0.050762,-487430.578500,0.000495,0.000084,0.000084,0.002004,0.005784,82.522450,0.009076,0.002345,0.002345,0.000013,0.025412,-487929.235000,0.012839,0.002747,0.002747,0.016841,0.081398,-487057.670000,0.009625,0.002543,0.002543,0.001331,0.040149,-487593.140000,0.011608,0.002747,0.002747,0.009092,0.062797,-487269.859000,0.009597,0.002543,0.002543,0.000969,0.039653,-487592.289000,0.011542,0.002747,0.002747,0.008490,0.062240,-487269.171000,260.875518,127.735101,127.735101,599.090743,1155.858772,12417.086581,0.000522,0.000255,0.000255,0.001198,0.002312,0.024834,scaled,p1_p2,linkedp1,20000,10percent,15
0.003653,0.001726,0.001726,0.228873,0.252092,-441121.063652,0.003816,0.001748,0.001748,0.225422,0.251018,-441119.882000,0.000369,0.000106,0.000106,0.043233,0.041081,82.405523,0.002799,0.001632,0.001632,0.073320,0.114125,-441513.144000,0.004143,0.002004,0.002004,0.410776,0.430095,-440753.074000,0.002830,0.001632,0.001632,0.155230,0.178671,-441286.001000,0.004129,0.001980,0.001980,0.331697,0.346377,-440962.581000,0.002821,0.001632,0.001632,0.151130,0.169589,-441283.228000,0.003967,0.001972,0.001972,0.326334,0.331935,-440960.043000,126.572985,126.640561,126.640561,174.632081,186.371617,1161.431848,0.000253,0.000253,0.000253,0.000349,0.000373,0.002323,scaled,nomig,balancing,1250,15percent,16
0.003586,0.001616,0.001616,0.183196,0.189734,-438097.013888,0.003569,0.001549,0.001549,0.180123,0.187043,-438096.495000,0.000238,0.000177,0.000177,0.035021,0.038407,78.503708,0.003221,0.001452,0.001452,0.091510,0.062934,-438490.311000,0.004243,0.001924,0.001924,0.332400,0.346044,-437755.776000,0.003221,0.001452,0.001452,0.123474,0.123445,-438252.096000,0.004243,0.001924,0.001924,0.257462,0.276992,-437944.721000,0.003221,0.001452,0.001452,0.119255,0.116334,-438251.001000,0.004010,0.001924,0.001924,0.251338,0.266348,-437943.750000,127.704987,125.471007,125.471007,188.857929,180.082476,4239.885814,0.000255,0.000251,0.000251,0.000378,0.000360,0.008480,scaled,nomig,neutral,1250,NA,19
