model,genome,dfe,percent,divtime,sites
p1_p2,simple,linkedancestor,10,5000,271040
p1_p2,simple,linkedancestor,10,5000,271054
p1_p2,simple,linkedancestor,10,5000,271265
p1_p2,simple,linkedancestor,10,5000,271237
p1_p2,simple,linkedancestor,10,5000,271306
p1_p2,simple,linkedancestor,10,5000,271175
p1_p2,simple,linkedancestor,10,5000,271238
p1_p2,simple,linkedancestor,10,5000,271115
p1_p2,simple,linkedancestor,10,5000,271222
p1_p2,simple,linkedancestor,10,5000,271113
p1_p2,simple,linkedancestor,10,5000,271210
p1_p2,simple,linkedancestor,10,5000,271199
p1_p2,simple,linkedancestor,10,5000,271092
p1_p2,simple,linkedancestor,10,5000,271295
p1_p2,simple,linkedancestor,10,5000,271110
p1_p2,simple,linkedancestor,10,5000,271260
p1_p2,simple,linkedancestor,10,5000,271293
p1_p2,simple,linkedancestor,10,5000,271261
p1_p2,simple,linkedancestor,10,5000,271293
p1_p2,simple,linkedancestor,10,5000,271104
p1_p2,simple,linkedancestor,10,5000,271224
p1_p2,simple,linkedancestor,10,5000,271239
p1_p2,simple,linkedancestor,10,5000,271212
p1_p2,simple,linkedancestor,10,5000,271065
p1_p2,simple,linkedancestor,10,5000,271190
p1_p2,simple,linkedancestor,10,5000,271102
p1_p2,simple,linkedancestor,10,5000,271288
p1_p2,simple,linkedancestor,10,5000,271111
p1_p2,simple,linkedancestor,10,5000,270945
p1_p2,simple,linkedancestor,10,5000,271193
p1_p2,simple,linkedancestor,10,5000,271211
p1_p2,simple,linkedancestor,10,5000,271115
p1_p2,simple,linkedancestor,10,5000,271162
p1_p2,simple,linkedancestor,10,5000,271217
p1_p2,simple,linkedancestor,10,5000,271161
p1_p2,simple,linkedancestor,10,5000,271184
p1_p2,simple,linkedancestor,10,5000,271033
p1_p2,simple,linkedancestor,10,5000,271070
p1_p2,simple,linkedancestor,10,5000,271285
p1_p2,simple,linkedancestor,10,5000,271166
p1_p2,simple,linkedancestor,10,5000,271242
p1_p2,simple,linkedancestor,10,5000,271097
p1_p2,simple,linkedancestor,10,5000,271193
p1_p2,simple,linkedancestor,10,5000,271338
p1_p2,simple,linkedancestor,10,5000,271222
p1_p2,simple,linkedancestor,10,5000,271293
p1_p2,simple,linkedancestor,10,5000,271200
p1_p2,simple,linkedancestor,10,5000,271206
p1_p2,simple,linkedancestor,10,5000,271221
p1_p2,simple,linkedancestor,10,5000,271179
p1_p2,simple,linkedancestor,10,5000,271107
p1_p2,simple,linkedancestor,10,5000,271157
p1_p2,simple,linkedancestor,10,5000,271134
p1_p2,simple,linkedancestor,10,5000,271304
p1_p2,simple,linkedancestor,10,5000,271233
p1_p2,simple,linkedancestor,10,5000,271346
p1_p2,simple,linkedancestor,10,5000,271034
p1_p2,simple,linkedancestor,10,5000,271195
p1_p2,simple,linkedancestor,10,5000,271255
p1_p2,simple,linkedancestor,10,5000,271071
p1_p2,simple,linkedancestor,10,5000,271247
p1_p2,simple,linkedancestor,10,5000,271203
p1_p2,simple,linkedancestor,10,5000,271170
p1_p2,simple,linkedancestor,10,5000,271126
p1_p2,simple,linkedancestor,10,5000,271163
p1_p2,simple,linkedancestor,10,5000,271284
p1_p2,simple,linkedancestor,10,5000,271059
p1_p2,simple,linkedancestor,10,5000,271172
p1_p2,simple,linkedancestor,10,5000,271323
p1_p2,simple,linkedancestor,10,5000,271172
p1_p2,simple,linkedancestor,10,5000,271245
p1_p2,simple,linkedancestor,10,5000,271362
p1_p2,simple,linkedancestor,10,5000,270982
p1_p2,simple,linkedancestor,10,5000,271200
p1_p2,simple,linkedancestor,10,5000,271107
p1_p2,simple,linkedancestor,10,5000,271233
p1_p2,simple,linkedancestor,10,5000,271053
p1_p2,simple,linkedancestor,10,5000,271187
p1_p2,simple,linkedancestor,10,5000,271137
p1_p2,simple,linkedancestor,10,5000,271117
p1_p2,simple,linkedancestor,10,5000,271118
p1_p2,simple,linkedancestor,10,5000,271148
p1_p2,simple,linkedancestor,10,5000,271106
p1_p2,simple,linkedancestor,10,5000,271283
p1_p2,simple,linkedancestor,15,5000,271874
p1_p2,simple,linkedancestor,15,5000,271673
p1_p2,simple,linkedancestor,15,5000,271797
p1_p2,simple,linkedancestor,15,5000,271749
p1_p2,simple,linkedancestor,15,5000,271739
p1_p2,simple,linkedancestor,15,5000,271913
p1_p2,simple,linkedancestor,15,5000,271825
p1_p2,simple,linkedancestor,15,5000,271863
p1_p2,simple,linkedancestor,15,5000,271870
p1_p2,simple,linkedancestor,15,5000,271953
p1_p2,simple,linkedancestor,15,5000,271946
p1_p2,simple,linkedancestor,15,5000,271850
p1_p2,simple,linkedancestor,15,5000,271747
p1_p2,simple,linkedancestor,15,5000,271915
p1_p2,simple,linkedancestor,15,5000,271861
p1_p2,simple,linkedancestor,15,5000,271771
p1_p2,simple,linkedancestor,15,5000,271930
p1_p2,simple,linkedancestor,15,5000,271898
p1_p2,simple,linkedancestor,15,5000,271763
p1_p2,simple,linkedancestor,15,5000,271769
p1_p2,simple,linkedancestor,15,5000,271904
p1_p2,simple,linkedancestor,15,5000,271821
p1_p2,simple,linkedancestor,15,5000,271697
p1_p2,simple,linkedancestor,15,5000,271931
p1_p2,simple,linkedancestor,15,5000,271790
p1_p2,simple,linkedancestor,15,5000,271789
p1_p2,simple,linkedancestor,15,5000,271771
p1_p2,simple,linkedancestor,15,5000,271781
p1_p2,simple,linkedancestor,15,5000,271795
p1_p2,simple,linkedancestor,15,5000,271769
p1_p2,simple,linkedancestor,15,5000,271852
p1_p2,simple,linkedancestor,15,5000,271802
p1_p2,simple,linkedancestor,15,5000,271935
p1_p2,simple,linkedancestor,15,5000,271849
p1_p2,simple,linkedancestor,15,5000,271908
p1_p2,simple,linkedancestor,15,5000,271865
p1_p2,simple,linkedancestor,15,5000,271775
p1_p2,simple,linkedancestor,15,5000,271735
p1_p2,simple,linkedancestor,15,5000,271840
p1_p2,simple,linkedancestor,15,5000,271883
p1_p2,simple,linkedancestor,15,5000,271851
p1_p2,simple,linkedancestor,15,5000,271810
p1_p2,simple,linkedancestor,15,5000,271718
p1_p2,simple,linkedancestor,15,5000,271756
p1_p2,simple,linkedancestor,15,5000,271733
p1_p2,simple,linkedancestor,15,5000,271878
p1_p2,simple,linkedancestor,15,5000,271574
p1_p2,simple,linkedancestor,15,5000,271772
p1_p2,simple,linkedancestor,15,5000,271945
p1_p2,simple,linkedancestor,15,5000,271832
p1_p2,simple,linkedancestor,15,5000,271755
p1_p2,simple,linkedancestor,15,5000,271717
p1_p2,simple,linkedancestor,15,5000,271886
p1_p2,simple,linkedancestor,15,5000,271843
p1_p2,simple,linkedancestor,15,5000,271703
p1_p2,simple,linkedancestor,15,5000,271778
p1_p2,simple,linkedancestor,15,5000,271754
p1_p2,simple,linkedancestor,15,5000,271729
p1_p2,simple,linkedancestor,15,5000,271773
p1_p2,simple,linkedancestor,15,5000,271898
p1_p2,simple,linkedancestor,15,5000,272036
p1_p2,simple,linkedancestor,15,5000,271938
p1_p2,simple,linkedancestor,15,5000,271781
p1_p2,simple,linkedancestor,15,5000,271961
p1_p2,simple,linkedancestor,15,5000,271836
p1_p2,simple,linkedancestor,15,5000,271779
p1_p2,simple,linkedancestor,15,5000,271952
p1_p2,simple,linkedancestor,15,5000,271916
p1_p2,simple,linkedancestor,15,5000,271615
p1_p2,simple,linkedancestor,15,5000,271897
p1_p2,simple,linkedancestor,15,5000,271791
p1_p2,simple,linkedancestor,15,5000,271707
p1_p2,simple,linkedancestor,15,5000,271868
p1_p2,simple,linkedancestor,15,5000,271798
p1_p2,simple,linkedancestor,15,5000,271769
p1_p2,simple,linkedancestor,15,5000,271783
p1_p2,simple,linkedancestor,15,5000,271822
p1_p2,simple,linkedancestor,15,5000,271857
p1_p2,simple,linkedancestor,15,5000,271782
p1_p2,simple,linkedancestor,15,5000,271776
p1_p2,simple,linkedancestor,15,5000,271888
p1_p2,simple,linkedancestor,15,5000,271808
p1_p2,simple,linkedancestor,15,5000,271801
p1_p2,simple,linkedancestor,15,5000,271962
p1_p2,simple,linkedancestor,15,5000,272004
p1_p2,simple,linkedancestor,15,5000,271716
p1_p2,simple,linkedancestor,15,5000,271698
p1_p2,simple,linkedancestor,15,5000,271933
p1_p2,simple,linkedancestor,15,5000,272031
p1_p2,simple,linkedancestor,15,5000,271860
p1_p2,simple,linkedancestor,15,5000,271805
p1_p2,simple,linkedancestor,15,5000,271875
p1_p2,simple,linkedancestor,15,5000,271801
p1_p2,simple,linkedancestor,15,5000,271786
p1_p2,simple,linkedancestor,15,5000,271804
p1_p2,simple,linkedancestor,15,5000,271885
p1_p2,simple,linkedancestor,15,5000,271854
p1_p2,simple,linkedancestor,15,5000,271660
p1_p2,simple,linkedancestor,15,5000,271918
p1_p2,simple,linkedancestor,15,5000,271944
p1_p2,simple,linkedancestor,5,1250,348880
p1_p2,simple,linkedancestor,5,1250,348812
p1_p2,simple,linkedancestor,5,1250,348922
p1_p2,simple,linkedancestor,5,1250,348870
p1_p2,simple,linkedancestor,5,1250,348890
p1_p2,simple,linkedancestor,5,1250,349038
p1_p2,simple,linkedancestor,5,1250,348866
p1_p2,simple,linkedancestor,5,1250,348803
p1_p2,simple,linkedancestor,5,1250,348831
p1_p2,simple,linkedancestor,5,1250,349206
p1_p2,simple,linkedancestor,5,1250,348803
p1_p2,simple,linkedancestor,5,1250,348767
p1_p2,simple,linkedancestor,5,1250,348695
p1_p2,simple,linkedancestor,5,1250,349140
p1_p2,simple,linkedancestor,5,1250,348902
p1_p2,simple,linkedancestor,5,1250,348803
p1_p2,simple,linkedancestor,5,1250,348930
p1_p2,simple,linkedancestor,5,1250,349054
p1_p2,simple,linkedancestor,5,1250,348962
p1_p2,simple,linkedancestor,5,1250,348750
p1_p2,simple,linkedancestor,5,1250,348902
p1_p2,simple,linkedancestor,5,1250,348752
p1_p2,simple,linkedancestor,5,1250,348946
p1_p2,simple,linkedancestor,5,1250,348831
p1_p2,simple,linkedancestor,5,1250,349019
p1_p2,simple,linkedancestor,5,1250,348895
p1_p2,simple,linkedancestor,5,1250,349085
p1_p2,simple,linkedancestor,5,1250,348807
p1_p2,simple,linkedancestor,5,1250,348853
p1_p2,simple,linkedancestor,5,1250,348931
p1_p2,simple,linkedancestor,5,1250,348830
p1_p2,simple,linkedancestor,5,1250,348785
p1_p2,simple,linkedancestor,5,1250,348920
p1_p2,simple,linkedancestor,5,1250,348893
p1_p2,simple,linkedancestor,5,1250,348970
p1_p2,simple,linkedancestor,5,1250,348883
p1_p2,simple,linkedancestor,5,1250,348894
p1_p2,simple,linkedancestor,5,1250,348666
p1_p2,simple,linkedancestor,5,1250,349136
p1_p2,simple,linkedancestor,5,1250,348850
p1_p2,simple,linkedancestor,5,1250,348830
p1_p2,simple,linkedancestor,5,1250,348883
p1_p2,simple,linkedancestor,5,1250,348951
p1_p2,simple,linkedancestor,5,1250,349012
p1_p2,simple,linkedancestor,5,1250,348881
p1_p2,simple,linkedancestor,5,1250,348857
p1_p2,simple,linkedancestor,5,1250,348797
p1_p2,simple,linkedancestor,5,1250,348952
p1_p2,simple,linkedancestor,5,1250,348963
p1_p2,simple,linkedancestor,5,1250,348886
p1_p2,simple,linkedancestor,5,1250,348912
p1_p2,simple,linkedancestor,5,1250,348915
p1_p2,simple,linkedancestor,5,1250,348852
p1_p2,simple,linkedancestor,5,1250,348968
p1_p2,simple,linkedancestor,5,1250,348955
p1_p2,simple,linkedancestor,5,1250,349125
p1_p2,simple,linkedancestor,5,1250,348909
p1_p2,simple,linkedancestor,5,1250,348895
p1_p2,simple,linkedancestor,5,1250,348795
p1_p2,simple,linkedancestor,5,1250,348937
p1_p2,simple,linkedancestor,5,1250,348896
p1_p2,simple,linkedancestor,5,1250,348658
p1_p2,simple,linkedancestor,5,1250,348827
p1_p2,simple,linkedancestor,5,1250,348921
p1_p2,simple,linkedancestor,5,1250,348838
p1_p2,simple,linkedancestor,5,1250,348891
p1_p2,simple,linkedancestor,5,1250,349085
p1_p2,simple,linkedancestor,5,1250,348915
p1_p2,simple,linkedancestor,5,1250,348919
p1_p2,simple,linkedancestor,5,1250,348756
p1_p2,simple,linkedancestor,5,1250,348956
p1_p2,simple,linkedancestor,5,1250,348927
p1_p2,simple,linkedancestor,5,1250,348851
p1_p2,simple,linkedancestor,5,1250,348829
p1_p2,simple,linkedancestor,5,1250,348944
p1_p2,simple,linkedancestor,5,1250,348721
p1_p2,simple,linkedancestor,5,1250,348965
p1_p2,simple,linkedancestor,5,1250,348944
p1_p2,simple,linkedancestor,5,1250,348708
p1_p2,simple,linkedancestor,5,1250,348981
p1_p2,simple,linkedancestor,5,1250,348857
p1_p2,simple,linkedancestor,5,1250,348901
p1_p2,simple,linkedancestor,5,1250,348936
p1_p2,simple,linkedancestor,5,1250,349098
p1_p2,simple,linkedancestor,5,1250,348942
p1_p2,simple,linkedancestor,5,1250,348827
p1_p2,simple,linkedancestor,5,1250,348864
p1_p2,simple,linkedancestor,5,1250,348884
p1_p2,simple,linkedancestor,5,1250,348832
p1_p2,simple,linkedancestor,5,1250,349100
p1_p2,simple,linkedancestor,5,1250,348863
p1_p2,simple,linkedancestor,5,1250,348833
p1_p2,simple,linkedancestor,5,1250,349060
p1_p2,simple,linkedancestor,5,1250,348814
p1_p2,simple,linkedancestor,5,1250,348887
p1_p2,simple,linkedancestor,5,1250,348851
p1_p2,simple,linkedancestor,5,1250,348988
p1_p2,simple,linkedancestor,5,1250,348922
p1_p2,simple,linkedancestor,5,1250,348827
p1_p2,simple,linkedancestor,5,1250,348809
p1_p2,simple,balancing,5,20000,174308
p1_p2,simple,balancing,5,20000,174286
p1_p2,simple,balancing,5,20000,174319
p1_p2,simple,balancing,5,20000,174337
p1_p2,simple,balancing,5,20000,174185
p1_p2,simple,balancing,5,20000,174250
p1_p2,simple,balancing,5,20000,174272
p1_p2,simple,balancing,5,20000,174199
p1_p2,simple,balancing,5,20000,174258
p1_p2,simple,balancing,5,20000,174200
p1_p2,simple,balancing,5,20000,174289
p1_p2,simple,balancing,5,20000,174318
p1_p2,simple,balancing,5,20000,174269
p1_p2,simple,balancing,5,20000,174212
p1_p2,simple,balancing,5,20000,174309
p1_p2,simple,balancing,5,20000,174262
p1_p2,simple,balancing,5,20000,174047
p1_p2,simple,balancing,5,20000,174202
p1_p2,simple,balancing,5,20000,174230
p1_p2,simple,balancing,5,20000,174381
p1_p2,simple,balancing,5,20000,174381
p1_p2,simple,balancing,5,20000,174288
p1_p2,simple,balancing,5,20000,174340
p1_p2,simple,balancing,5,20000,174355
p1_p2,simple,balancing,5,20000,174323
p1_p2,simple,balancing,5,20000,174217
p1_p2,simple,balancing,5,20000,174325
p1_p2,simple,balancing,5,20000,174299
p1_p2,simple,balancing,5,20000,174359
p1_p2,simple,balancing,5,20000,174316
p1_p2,simple,balancing,5,20000,174289
p1_p2,simple,balancing,5,20000,174433
p1_p2,simple,balancing,5,20000,174307
p1_p2,simple,balancing,5,20000,174213
p1_p2,simple,balancing,5,20000,174365
p1_p2,simple,balancing,5,20000,174232
p1_p2,simple,balancing,5,20000,174227
p1_p2,simple,balancing,5,20000,174103
p1_p2,simple,balancing,5,20000,174261
p1_p2,simple,balancing,5,20000,174177
p1_p2,simple,balancing,5,20000,174306
p1_p2,simple,balancing,5,20000,174200
p1_p2,simple,balancing,5,20000,174257
p1_p2,simple,balancing,5,20000,174329
p1_p2,simple,balancing,5,20000,174335
p1_p2,simple,balancing,5,20000,174243
p1_p2,simple,balancing,5,20000,174220
p1_p2,simple,balancing,5,20000,174255
p1_p2,simple,balancing,5,20000,174217
p1_p2,simple,balancing,5,20000,174272
p1_p2,simple,balancing,5,20000,174346
p1_p2,simple,balancing,5,20000,174114
p1_p2,simple,balancing,5,20000,174295
p1_p2,simple,balancing,5,20000,174177
p1_p2,simple,balancing,5,20000,174400
p1_p2,simple,balancing,5,20000,174242
p1_p2,simple,balancing,5,20000,174403
p1_p2,simple,balancing,5,20000,174198
p1_p2,simple,balancing,5,20000,174226
p1_p2,simple,balancing,5,20000,174446
p1_p2,simple,balancing,5,20000,174277
p1_p2,simple,balancing,5,20000,174220
p1_p2,simple,balancing,5,20000,174336
p1_p2,simple,balancing,5,20000,174225
p1_p2,simple,balancing,5,20000,174371
p1_p2,simple,balancing,5,20000,174312
p1_p2,simple,balancing,5,20000,174381
p1_p2,simple,balancing,5,20000,174326
p1_p2,simple,balancing,5,20000,174342
p1_p2,simple,balancing,5,20000,174132
p1_p2,simple,balancing,5,20000,174346
p1_p2,simple,balancing,5,20000,174136
p1_p2,simple,balancing,5,20000,174248
p1_p2,simple,balancing,5,20000,174360
p1_p2,simple,balancing,5,20000,174353
p1_p2,simple,balancing,5,20000,174238
p1_p2,simple,balancing,5,20000,174348
p1_p2,simple,balancing,5,20000,174273
p1_p2,simple,balancing,5,20000,174198
p1_p2,simple,balancing,5,20000,174293
p1_p2,simple,balancing,5,20000,174290
p1_p2,simple,balancing,5,20000,174097
p1_p2,simple,balancing,5,20000,174121
p1_p2,simple,balancing,5,20000,174294
p1_p2,simple,balancing,5,20000,174413
p1_p2,simple,balancing,5,20000,174245
p1_p2,simple,balancing,5,20000,174339
p1_p2,simple,balancing,5,20000,174369
p1_p2,simple,balancing,5,20000,174322
p1_p2,simple,balancing,5,20000,174367
p1_p2,simple,balancing,5,20000,174422
p1_p2,simple,balancing,5,20000,174109
p1_p2,simple,balancing,5,20000,174267
p1_p2,simple,balancing,5,20000,174317
p1_p2,simple,balancing,5,20000,174135
p1_p2,simple,balancing,5,20000,174348
p1_p2,simple,balancing,5,20000,174172
p1_p2,simple,balancing,5,20000,174231
p1_p2,simple,balancing,5,20000,174323
p1_p2,simple,balancing,5,20000,174430
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,bgs,NA,5000,451676
p1_p2,simple,linkedp1,10,5000,270455
p1_p2,simple,linkedp1,10,5000,270500
p1_p2,simple,linkedp1,10,5000,270317
p1_p2,simple,linkedp1,10,5000,270445
p1_p2,simple,linkedp1,10,5000,270381
p1_p2,simple,linkedp1,10,5000,270570
p1_p2,simple,linkedp1,10,5000,270493
p1_p2,simple,linkedp1,10,5000,270502
p1_p2,simple,linkedp1,10,5000,270392
p1_p2,simple,linkedp1,10,5000,270516
p1_p2,simple,linkedp1,10,5000,270478
p1_p2,simple,linkedp1,10,5000,270434
p1_p2,simple,linkedp1,10,5000,270454
p1_p2,simple,linkedp1,10,5000,270630
p1_p2,simple,linkedp1,10,5000,270599
p1_p2,simple,linkedp1,10,5000,270467
p1_p2,simple,linkedp1,10,5000,270478
p1_p2,simple,linkedp1,10,5000,270491
p1_p2,simple,linkedp1,10,5000,270398
p1_p2,simple,linkedp1,10,5000,270526
p1_p2,simple,linkedp1,10,5000,270433
p1_p2,simple,linkedp1,10,5000,270557
p1_p2,simple,linkedp1,10,5000,270478
p1_p2,simple,linkedp1,10,5000,270452
p1_p2,simple,linkedp1,10,5000,270372
p1_p2,simple,linkedp1,10,5000,270345
p1_p2,simple,linkedp1,10,5000,270472
p1_p2,simple,linkedp1,10,5000,270367
p1_p2,simple,linkedp1,10,5000,270525
p1_p2,simple,linkedp1,10,5000,270469
p1_p2,simple,linkedp1,10,5000,270368
p1_p2,simple,linkedp1,10,5000,270412
p1_p2,simple,linkedp1,10,5000,270526
p1_p2,simple,linkedp1,10,5000,270350
p1_p2,simple,linkedp1,10,5000,270443
p1_p2,simple,linkedp1,10,5000,270480
p1_p2,simple,linkedp1,10,5000,270302
p1_p2,simple,linkedp1,10,5000,270367
p1_p2,simple,linkedp1,10,5000,270495
p1_p2,simple,linkedp1,10,5000,270325
p1_p2,simple,linkedp1,10,5000,270560
p1_p2,simple,linkedp1,10,5000,270467
p1_p2,simple,linkedp1,10,5000,270498
