L,nu1,nu2,T,m12,m21,theta0,model,genome,dfe,divtime,percent
-998.248385225504,1.0037747496682323,1.0494629903770274,0.5289177370797273,0.0250191268867199,0.0022048896701888,1578.7985401355113,nomig,simple,linkedancestor,1250,15
-969.2350582318514,1.109658399832392,1.1089139563690484,0.5697728225302514,0.0053386698169499,0.018535221734263,1505.4476298873365,nomig,simple,linkedancestor,1250,15
-965.2696131861546,1.1019782327992635,1.0698742989860803,0.5528381801153706,0.0058621814781999,0.0137627707818094,1528.1438712297263,nomig,simple,linkedancestor,1250,15
-981.7954610216952,1.092492274355477,1.1006191216684835,0.5575096721679805,0.0059349569221898,0.0043173023365031,1519.1612942143884,nomig,simple,linkedancestor,1250,15
-990.569103431988,1.0349144941554476,1.1095229547843883,0.5719657885616904,0.025768566244747,0.003665572479598,1527.576674410685,nomig,simple,linkedancestor,1250,15
-952.417911635962,1.0882984322704463,1.101495149083964,0.5744801117677756,0.0087221732591439,0.0245132978789887,1511.993564100245,nomig,simple,linkedancestor,1250,15
-976.6824811433518,1.166019239021541,1.1740159001289756,0.6232204104904331,0.014588918288873,0.0125400492126718,1444.9294062326246,nomig,simple,linkedancestor,1250,15
-975.5518493139696,1.0395548019126366,1.0693632306011465,0.5299119042001175,0.0,0.0,1559.6713905486693,nomig,simple,linkedancestor,1250,15
-958.746654777874,1.0387025363834437,1.0074962118330395,0.5228861220365232,0.0074503561435106,0.0117524441528927,1584.229716130161,nomig,simple,linkedancestor,1250,15
-978.8251076577556,1.09862487137156,1.0836934437959571,0.5441914644630186,0.0041500718149987,0.0,1529.1728030142567,nomig,simple,linkedancestor,1250,15
-976.0312830036324,1.0662227335311096,1.0930402611830974,0.5532272294455413,0.0122460545219601,0.0,1531.8084658558512,nomig,simple,linkedancestor,1250,15
-967.1411474008052,1.068918027438892,1.0551477471854946,0.5438320703145417,0.0027310972933141,0.01127190688292,1547.72447071743,nomig,simple,linkedancestor,1250,15
-978.3770715276772,1.0928006480510652,1.1076353249748552,0.5517688804716251,0.0,0.003080084380982,1519.7896258095684,nomig,simple,linkedancestor,1250,15
-978.4683544477564,1.102736229918317,1.05652550062412,0.5459448678906252,0.0,0.0062671430517895,1535.5197958026283,nomig,simple,linkedancestor,1250,15
-968.1113748525186,1.1122124532450772,1.0929819611377098,0.5583328266211731,0.0,0.0,1515.0295846205097,nomig,simple,linkedancestor,1250,15
-979.1025115245284,1.1289919193571685,1.1441307802712672,0.5904694774111359,0.0458325920983219,0.0001221566770974,1479.3601603263255,nomig,simple,linkedancestor,1250,15
-971.4910481998356,1.0225943401329385,1.0605261933973444,0.5346963410553927,0.0,0.0086620687300254,1565.765433630251,nomig,simple,linkedancestor,1250,15
-968.770966449595,1.0135228620761658,1.0455778550691783,0.5244347929589264,0.0,0.0,1578.9645756515963,nomig,simple,linkedancestor,1250,15
-978.7797801882092,1.0698432929137105,1.0794027000750983,0.5620054283941026,0.0,0.0174425451959638,1530.6708849572335,nomig,simple,linkedancestor,1250,15
-992.0184165015544,1.0354126444753833,1.0566526149767013,0.5247414601706681,0.0,0.0,1567.8230556661993,nomig,simple,linkedancestor,1250,15
-973.7160175568088,1.0707119747898353,1.080481239013052,0.614146416558972,0.0601909976510726,0.0455247366056173,1506.1067720391325,nomig,simple,linkedancestor,1250,15
-977.9288302511744,1.0709955015495718,1.1115948861066365,0.5501455593464731,0.0027543900919428,0.010723078936735,1526.1870115202548,nomig,simple,linkedancestor,1250,15
-974.1903602020468,1.0554768767234397,1.0808910151347288,0.5457279200796396,0.0089478397963237,0.0195376851784308,1542.934615157289,nomig,simple,linkedancestor,1250,15
-955.956945555918,1.0961779167892152,1.0939560397451402,0.5454336898728411,0.0005390459657648,0.0040640442759633,1526.1461752820494,nomig,simple,linkedancestor,1250,15
-988.2589111442176,1.09000397511413,1.0804564496324154,0.559349578725583,0.0258940372335403,0.0018718036738019,1525.3261949344555,nomig,simple,linkedancestor,1250,15
-973.86008127779,1.112123797293183,1.1313809126317025,0.5724190863814616,0.0,0.0,1496.578417469457,nomig,simple,linkedancestor,1250,15
-1000.368328747433,1.0479274837790429,1.091800156598029,0.552189166017745,0.0066056976028611,0.0068910685829266,1538.58212313468,nomig,simple,linkedancestor,1250,15
-976.0707964152696,1.0963562625222296,1.1235364801850052,0.5821422385365563,0.0180237838211793,0.0208449982224961,1499.1425264547065,nomig,simple,linkedancestor,1250,15
-968.9388969002604,1.012484651766638,1.035847219843645,0.5545267159466102,0.0634057762625849,0.0082146769949899,1567.9099328249474,nomig,simple,linkedancestor,1250,15
-942.289219656518,1.038431099109491,1.0360521492752706,0.5275278762114912,0.0,0.0050521550203299,1572.2058105468832,nomig,simple,linkedancestor,1250,15
-994.7244140426128,1.1236874811389606,1.098236291031011,0.5769901718970158,0.0,0.0,1500.7960004312158,nomig,simple,linkedancestor,1250,15
-972.9939647313166,1.1000641076116082,1.1119115391697147,0.5636544774729907,0.0,0.0,1510.318984715501,nomig,simple,linkedancestor,1250,15
-974.6504054902556,1.0732268547415618,1.0804545662627123,0.5551935158238581,0.0,0.0162998643200088,1532.6216551730688,nomig,simple,linkedancestor,1250,15
-1003.543414471979,1.0573236620698307,1.0225423455667666,0.5244129815251768,0.0009454632722328,0.0136733355276853,1572.1244636903157,nomig,simple,linkedancestor,1250,15
-961.5000026365904,1.1110257912824462,1.134035192435464,0.5785966613968991,0.00871203282444,0.0188996543482445,1493.2714891333976,nomig,simple,linkedancestor,1250,15
-976.016203917746,1.0014629467756868,1.020908193217181,0.5154635587670552,0.0,0.0,1596.120568910359,nomig,simple,linkedancestor,1250,15
-974.40318004937,1.142510133417897,1.112933354727396,0.5694436211667927,0.0037581991386651,0.0058351973147074,1494.6027170137252,nomig,simple,linkedancestor,1250,15
-983.5042181328864,1.0376996321503065,1.1055990011978378,0.6015037341827382,0.0802795748464484,0.0,1514.290390208578,nomig,simple,linkedancestor,1250,15
-1006.2641551365152,1.0666123203343587,1.068069836968673,0.5378931347695363,0.0247416107079813,0.0,1547.368708251984,nomig,simple,linkedancestor,1250,15
-950.6509007219948,1.0928018608158336,1.1273744174801326,0.5665848379835686,0.0027595425919009,0.0091270665551642,1506.511775590287,nomig,simple,linkedancestor,1250,15
-977.2150851210624,1.1291422767207837,1.1502938751660146,0.5903122214794654,0.0,0.0251036638377955,1477.580276151413,nomig,simple,linkedancestor,1250,15
-976.5429777471174,1.0931964173395,1.0909058288084026,0.5716165971830229,0.0008350057022088,0.0118822098162508,1515.0114377714908,nomig,simple,linkedancestor,1250,15
-984.2684657912738,1.1640022960721543,1.13877585867202,0.5916527071141411,0.0,0.0488649032861034,1470.380014820346,nomig,simple,linkedancestor,1250,15
-977.8910382015844,1.0947584923619722,1.0944015115758243,0.5577272781890815,0.0072721143006287,0.0122695270881984,1520.3177648663209,nomig,simple,linkedancestor,1250,15
-1001.804096376522,1.043442074769085,1.1255011803793655,0.5752147878862232,0.0802242831199418,0.0,1518.4757172761738,nomig,simple,linkedancestor,1250,15
-964.445702378412,1.1282963223124636,1.1063803809843789,0.5729059129038349,0.0031311743028121,0.0035852917951579,1498.9983434005126,nomig,simple,linkedancestor,1250,15
-977.5215472408167,1.0816287203594064,1.0600933714674348,0.5416073416338967,0.0122065561734357,0.0,1543.205208266681,nomig,simple,linkedancestor,1250,15
-961.0449596275304,1.0801625802710302,1.0679685774724788,0.5595504342935714,0.0,0.0092091554083913,1532.1712039088002,nomig,simple,linkedancestor,1250,15
-955.7505339479636,1.047851621970947,1.018983550174226,0.5335209725455471,0.0,0.0,1571.7075224119803,nomig,simple,linkedancestor,1250,15
-981.7069881782586,1.083220429575997,1.064920367711906,0.5386449172449372,0.0010304809550445,0.0035652793285918,1542.6504720793362,nomig,simple,linkedancestor,1250,15
-1000.8107301628668,1.0521843272928948,1.054655580591416,0.5516442147344187,0.0080856273672406,0.0237670573872472,1549.5126197109194,nomig,simple,linkedancestor,1250,15
-958.0455163152508,1.1264477698262818,1.0544353250302847,0.5554620581448687,3.69793496833392e-05,0.0093068349532151,1524.1415038142527,nomig,simple,linkedancestor,1250,15
-983.7134600908798,0.9999894859535547,1.0811935345731056,0.5391380454498009,0.0203761750799178,0.0090605564252278,1564.4606275398928,nomig,simple,linkedancestor,1250,15
-986.0391942713812,1.066222992492428,1.1300146445115602,0.5409408626810854,0.0002009489199433,0.0,1526.7302561670767,nomig,simple,linkedancestor,1250,15
-981.8622904846716,1.0284883109731078,1.0753327166522988,0.5395536142091112,0.0245068808807981,0.0,1556.5397542471007,nomig,simple,linkedancestor,1250,15
-962.896926378714,1.0937884073169646,1.1136623817738782,0.5885286926065106,0.0412546953037317,0.0002001415025255,1499.8405534941317,nomig,simple,linkedancestor,1250,15
-431.7567184117455,1.0303912416160623,1.0338770249985196,2.0562488824186698,0.0026039893058111,0.0,1195.3699660800576,nomig,drosophila,balancing,5000,5
-423.2505391489759,1.0401609733524542,1.0481067825716417,2.086767395335818,0.0027752011335054,0.0,1182.8616099007982,nomig,drosophila,balancing,5000,5
-394.311298643452,1.0330002122438038,0.976736369712904,2.0339779401365714,0.0,0.0001389772363151,1217.388306293405,nomig,drosophila,balancing,5000,5
-410.97585803655306,0.8769665405820598,0.9040517912722006,1.8068874333990537,0.0,0.0,1344.6516625084432,nomig,drosophila,balancing,5000,5
-426.9156996641804,1.004527694659462,1.020832216141735,2.01661259734794,0.0005660902496893,0.0,1214.5862236218406,nomig,drosophila,balancing,5000,5
-432.47574904573065,0.9533155720756752,0.9614859030487358,1.870145775629709,0.000290336712741,0.0,1278.7421871848712,nomig,drosophila,balancing,5000,5
-438.5327787165135,0.9578727969658064,0.9377110794258464,1.853662200668716,0.0,0.0017507076964604,1289.1280748001757,nomig,drosophila,balancing,5000,5
-389.0834736347924,1.0312468987357273,1.0227023506553987,2.101272380141124,0.000245360029594,0.0,1191.94271664165,nomig,drosophila,balancing,5000,5
-436.4531214818416,0.9180888832392726,0.9465668574909047,1.82774497411342,0.0003710345077417,0.0,1305.8740952731057,nomig,drosophila,balancing,5000,5
-479.5961973790598,0.8579748544390786,0.7784270440890353,1.6384436649648566,0.0069898689248663,0.0,1445.6482031135442,nomig,drosophila,balancing,5000,5
-450.9922402233687,0.996466260446046,0.9891187355485016,1.973720084445418,0.0006414141292724,0.0008174419065358,1235.427056317469,nomig,drosophila,balancing,5000,5
-392.47099271810816,0.980818950962372,0.9896778171166244,1.9908305648296327,0.0,0.0,1238.0703097997202,nomig,drosophila,balancing,5000,5
-408.5507622715006,1.0422468482814824,1.0279649046020127,2.0695692543770408,0.0,0.0,1191.234525245911,nomig,drosophila,balancing,5000,5
-421.73710216137033,1.0423123208747336,1.0413640655683547,2.1170687111192263,0.0,0.0017107654267123,1179.8410158895956,nomig,drosophila,balancing,5000,5
-455.4663218136539,0.9857040754467156,0.9923623233976732,1.954962363591946,0.0,0.0001085505222337,1241.0657038889049,nomig,drosophila,balancing,5000,5
-437.6646032749929,0.9792717281533768,0.9668398882673678,1.9097416212518965,0.0010870769619287,0.0,1260.2698618146678,nomig,drosophila,balancing,5000,5
-428.3296599674609,0.964877866170079,1.010257536247578,1.9314594249589323,0.0,9.925142616880972e-05,1245.9799351375846,nomig,drosophila,balancing,5000,5
-454.97091730920886,0.8947708448569689,0.9071531898980968,1.815114077854056,0.0009362112733969,0.0,1334.1964190023866,nomig,drosophila,balancing,5000,5
-443.6597864496434,0.965451872819699,0.9559199200765792,1.9313528688632335,0.0014252866948428,0.0,1266.063622996062,nomig,drosophila,balancing,5000,5
-446.35875606994335,0.915306830978868,0.901030854149222,1.7654221156937493,0.0,0.0002292095515106,1336.9801254967504,nomig,drosophila,balancing,5000,5
-448.5302432820295,1.010115480123137,0.990564243608646,1.978495206280868,0.0003285395154603,0.0003457220934228,1229.231843377013,nomig,drosophila,balancing,5000,5
-439.90041418817736,0.8973003285288549,0.9217289510609348,1.7446251550181129,0.0,0.0,1339.621174091129,nomig,drosophila,balancing,5000,5
-445.2971185844394,0.994015502742148,1.0051475630163895,1.9964079649850248,0.0010531650293998,0.0,1226.9591758179065,nomig,drosophila,balancing,5000,5
-432.053483225009,0.9140270609505304,0.9226007482365502,1.8324058551104168,0.0,2.1257081454606565e-05,1316.4815102840364,nomig,drosophila,balancing,5000,5
-421.2046992196562,1.0175399949353914,1.0062942769908756,2.006197305596667,0.0006148000664899,0.0,1216.7330567606766,nomig,drosophila,balancing,5000,5
-464.0505652481015,0.9077396019598802,0.917361840334588,1.7863654476994912,0.0,0.0,1329.4765905966462,nomig,drosophila,balancing,5000,5
-431.4424615069206,1.1009151312266967,1.0933033821138838,2.238815664165652,0.0012471883472729,0.0,1128.0742158691123,nomig,drosophila,balancing,5000,5
-443.153498975989,1.008365264687166,0.9925928128621044,1.998505585295273,0.0,0.0,1225.9348534436915,nomig,drosophila,balancing,5000,5
-447.4494113702734,0.9808714509491792,0.9973911252484,1.9220051451375104,0.0002674208056132,1.574748218847233e-05,1246.3373787563878,nomig,drosophila,balancing,5000,5
-416.1396923921011,1.004282824322883,0.9928380232133358,1.997613984356299,0.0,0.0,1227.4338482671108,nomig,drosophila,balancing,5000,5
-423.7209728060223,1.040006071496007,1.0463008794330677,2.0376008693682124,0.0,0.0,1190.6970520610575,nomig,drosophila,balancing,5000,5
-419.2355522186409,0.994431438238033,0.9589970403747085,1.94050283568912,0.0005223924221573,0.0002431145271212,1252.5124575391164,nomig,drosophila,balancing,5000,5
-433.3885980209054,1.0274767682724424,1.048596365661809,2.032411119268662,0.000336677464597,0.0001244308003361,1194.9144448056363,nomig,drosophila,balancing,5000,5
-430.8793651566762,1.0051060420745264,1.0143283669152074,2.0115313264046084,0.0,0.0005944746801786,1217.4355454941651,nomig,drosophila,balancing,5000,5
-393.30188100624935,1.0699054896876388,1.0511302571189296,2.118066771491136,0.0,0.0,1167.5233810058078,nomig,drosophila,balancing,5000,5
-451.9278732893352,0.9795245815659848,1.0213321802115634,1.9803584658860995,0.0023390893230561,0.0,1228.9989035966737,nomig,drosophila,balancing,5000,5
-441.8767052076863,1.014027930914558,0.986091514058625,2.0063889009632314,0.000232329495646,0.0009394404681551,1225.0778730094598,nomig,drosophila,balancing,5000,5
-428.0034279196016,0.9469754677464868,0.9538721001224412,1.8836892864720811,0.0,0.0,1281.8472087744783,nomig,drosophila,balancing,5000,5
-426.51062446483456,0.9767876581007922,0.9817709230547,1.9644517530789216,0.0011168007488913,0.0,1246.724588941899,nomig,drosophila,balancing,5000,5
-425.9113136648479,1.0612061800112538,1.034776800042683,2.0920364537961738,0.0011514643689594,0.0,1179.4821091108993,nomig,drosophila,balancing,5000,5
-454.4782968671129,0.9493347932015674,0.9754236276353734,1.866977741198057,0.0,0.0,1275.448397569576,nomig,drosophila,balancing,5000,5
-440.68329945435,0.993331455264898,1.0159566082951288,1.9835085183593444,0.0007097850038898,0.0,1225.3949295684597,nomig,drosophila,balancing,5000,5
-435.22584998145135,1.0287717743962672,1.066741964287586,2.089716318938694,0.0022489585821803,6.82961447126957e-05,1180.056350550178,nomig,drosophila,balancing,5000,5
-425.1745313271341,1.0534028861067763,1.0422938128796535,2.134215991492349,0.0,0.0019810654272744,1173.4383319252806,nomig,drosophila,balancing,5000,5
-418.9045749910316,0.9329768440512552,0.9317423817796984,1.8960946922144108,0.0,0.0,1294.0071720623826,nomig,drosophila,balancing,5000,5
-444.9093482926692,0.9718384458768596,0.9797734991206188,1.8929423366065568,0.0,0.0,1260.925614621681,nomig,drosophila,balancing,5000,5
-422.9327599894441,0.9977254770574864,1.0261494024624402,2.0138958701688985,0.0,9.610937751653044e-06,1215.504299187039,nomig,drosophila,balancing,5000,5
-396.051800427352,1.0350312106523327,1.0338098923734935,2.138463850509468,0.0007346521462858,0.0,1181.5188255289331,nomig,drosophila,balancing,5000,5
-417.5299259635848,0.9976281987930952,0.98060131065878,1.9825865072196756,0.0007281760065259,0.0,1236.6307493445404,nomig,drosophila,balancing,5000,5
-443.3737893584759,0.9889001071100556,0.9731928505900904,1.920736215318596,0.0006998908007358,0.0002257589765028,1252.5138255959253,nomig,drosophila,balancing,5000,5
-402.15840411521566,1.031054107211566,1.0146312731844895,2.0473498150310347,0.0,0.0,1202.849471395426,nomig,drosophila,balancing,5000,5
-409.5700075920272,0.9981422765700344,1.0093420550269276,1.978082036816641,0.0,0.0,1226.8389391679934,nomig,drosophila,balancing,5000,5
-420.0406800461945,0.978031015624102,1.044783122274166,2.008232719403458,0.0008220260640213,0.0,1216.8856421978776,nomig,drosophila,balancing,5000,5
-412.67705158202966,1.0159261640653077,0.9974227672904894,1.9795993773989695,0.0,0.0,1224.5358686803197,nomig,drosophila,balancing,5000,5
-433.4691534459346,0.9897281467631616,1.0241316604233397,1.9823144007814424,0.0,0.0,1223.9493092275025,nomig,drosophila,balancing,5000,5
-420.6148859656018,1.0002633056893415,0.9956044258719078,1.9797296231118884,0.0,0.0,1230.7016579845797,nomig,drosophila,balancing,5000,5
-441.4731009761086,0.9391325361625268,0.9989159068817496,1.8746937294709305,0.0,0.0,1269.167564403208,nomig,drosophila,balancing,5000,5
-428.6229537328675,1.0631116589389964,1.049552328879317,2.086339450730077,0.0,0.0005022544660177,1174.8669328064118,nomig,drosophila,balancing,5000,5
-425.6561492783729,0.9818286295748876,1.0012337649614098,1.9343664221849148,0.0005049327902023,0.0,1242.6029408542408,nomig,drosophila,balancing,5000,5
-426.16684994273504,1.0595705849220391,1.0602485926590963,2.1108828886141944,0.0,0.0,1168.9481769528684,nomig,drosophila,balancing,5000,5
-434.93817981164005,1.0016766035600784,0.9861119319143784,1.9412994287766971,0.0009067687644579,0.0,1239.7949962468767,nomig,drosophila,balancing,5000,5
-431.4293870917586,1.0149097900574244,0.969405850381383,1.9342137327331148,0.0,0.0,1242.1899848479177,nomig,drosophila,balancing,5000,5
-410.3061526677849,0.9889992394055116,0.9841415825946598,1.9779630526382508,0.0,0.0003959520855558,1239.1851207111722,nomig,drosophila,balancing,5000,5
-431.2123155870058,0.99855040819245,1.0231947423131127,2.009003924390769,0.0,0.0008704293213991,1217.052893501537,nomig,drosophila,balancing,5000,5
-456.8548959401045,0.9310250689558626,0.9537547573713472,1.841534629970118,0.0,0.0002297245929394,1295.397298826948,nomig,drosophila,balancing,5000,5
-427.19617719089706,1.018903234271719,1.0102336571890662,2.035435952018489,0.0006733765892342,0.0,1210.377552817722,nomig,drosophila,balancing,5000,5
-429.23740105160806,0.9885558491008644,0.9702649183568256,1.9249219707389569,0.0002360851278163,0.0,1253.0019605861687,nomig,drosophila,balancing,5000,5
-437.4945824748901,0.9622342789079188,0.9622199729399792,1.8720325675426177,0.0,0.0,1274.6936280704804,nomig,drosophila,balancing,5000,5
-426.9757193980438,0.9913104543329724,0.9889264327308996,1.961219176508315,6.525717129243908e-05,0.0,1239.2711011739464,nomig,drosophila,balancing,5000,5
-417.1175224752397,0.9963916642038592,0.984854623913546,1.9818083544674496,0.0,0.0,1235.6181583253558,nomig,drosophila,balancing,5000,5
-432.94027164869567,1.0099114801610511,0.9897931018042936,1.9359723388308316,0.0,0.0,1236.32201168493,nomig,drosophila,balancing,5000,5
-436.05270978926416,1.0372178789430992,1.049492506131724,2.0702232801339,0.0008325407072622,0.0,1185.7208848583678,nomig,drosophila,balancing,5000,5
-453.9964181773264,0.9590731742116247,0.9693769362682124,1.938582418442594,0.0003191230010967,0.0,1262.1203182943016,nomig,drosophila,balancing,5000,5
-437.6114527038436,0.976200586476412,0.9804942575721964,1.9488904562065537,0.0,0.0007936479414012,1249.910734426596,nomig,drosophila,balancing,5000,5
-431.502826412952,0.9811343376459526,0.9660323340671114,1.958485316547426,0.0010462751931853,0.0006907535068485,1251.945528402595,nomig,drosophila,balancing,5000,5
-423.0556311217669,0.9861049391709292,1.0258272063400546,1.9917716428340315,0.0,0.0,1223.1507105385674,nomig,drosophila,balancing,5000,5
-427.6699182759552,0.9459658234036064,0.9501713849224492,1.8748269438995668,0.0,1.701272473370277e-06,1285.1888177250337,nomig,drosophila,balancing,5000,5
-447.21097860762745,0.9988457249154284,1.0182101414525906,1.969933472132152,0.0,0.0,1224.7569868917171,nomig,drosophila,balancing,5000,5
-428.97630203177846,1.0176016927086748,0.97501677911924,1.9459498929894792,0.0,0.0,1237.2971588736157,nomig,drosophila,balancing,5000,5
-413.0657984909461,1.035895010192498,1.002035290645929,2.0478653107128117,0.0014342158629912,0.0,1205.5243769795572,nomig,drosophila,balancing,5000,5
-428.6712502824196,0.9480790164806732,0.9312257752212716,1.843030084820688,0.0,0.0,1297.2977343392115,nomig,drosophila,balancing,5000,5
-427.89685720051307,0.9673662870651668,0.9962387977058688,1.9215281476888075,0.0,0.0,1251.7891206742047,nomig,drosophila,balancing,5000,5
-420.6105281473992,0.924439095742408,0.9370784781179125,1.82516970862739,0.0,2.326868537071545e-05,1307.5568232309638,nomig,drosophila,balancing,5000,5
-428.3326197828296,0.8863965425647423,0.899656310132385,1.7686604308048377,0.0,0.0,1349.4105115245109,nomig,drosophila,balancing,5000,5
-441.9052937471067,0.9971015083688708,1.0067503245823664,1.970804594764588,0.0007349706902002,0.0,1229.317755115546,nomig,drosophila,balancing,5000,5
-415.7704893651021,1.0210162907034068,1.019171402894053,2.053938898032276,0.0,0.0,1203.713620758096,nomig,drosophila,balancing,5000,5
-412.4667271584557,0.9876114729979566,0.9649075740813486,1.914713744703711,0.0,0.0,1257.0059030421237,nomig,drosophila,balancing,5000,5
-428.9471213506539,0.9767183622484318,0.9904104363311176,1.8950169853831536,6.247044120952285e-05,0.0,1254.8252143617442,nomig,drosophila,balancing,5000,5
-447.889154531185,0.9389555650452508,0.94434026378655,1.844990500965128,0.0011303115220749,0.0,1295.4265912715164,nomig,drosophila,balancing,5000,5
-444.2657494272138,1.0798471188409369,1.0969621578976223,2.1773955140118093,0.0005258291399787,0.0,1141.7420194544818,nomig,drosophila,balancing,5000,5
-451.3264594121624,0.9174930235560153,0.9179186714659724,1.781005815676214,0.0,0.0,1326.1156306650516,nomig,drosophila,balancing,5000,5
-453.9409668731304,1.06768437396166,1.0377567970768466,2.0454262647178414,0.0,0.0,1183.2614938011995,nomig,drosophila,balancing,5000,5
-412.39705974539777,1.059425938725131,1.0592742631722412,2.1408684568775707,0.00051112057505,0.0003028154178885,1165.0120979335877,nomig,drosophila,balancing,5000,5
-419.3820316461975,1.0906031170275965,1.0677652845079015,2.1413893268627957,0.0007371368430491,0.0,1152.49236650309,nomig,drosophila,balancing,5000,5
-415.1185445302228,1.0261244662342008,1.047441826890282,2.093311192636369,0.0,0.0,1186.5829244877189,nomig,drosophila,balancing,5000,5
-458.9489723930222,1.0229027321343611,1.022137968960483,1.9982113209498509,0.0,0.0,1210.611085017079,nomig,drosophila,balancing,5000,5
-442.3765425210392,0.9316660888669172,0.9304796263950108,1.8512910045693656,0.0,0.0002700259090258,1302.7637584297377,nomig,drosophila,balancing,5000,5
-460.07538457572616,1.0076698562930435,1.010947914392608,1.965283173169538,0.0,0.0007969914431686,1224.979865777643,nomig,drosophila,balancing,5000,5
-421.7004796452512,1.0271307611702856,1.0022028707087491,2.031550955722595,0.0,0.0014316135740714,1210.9657444640904,nomig,drosophila,balancing,5000,5
-429.9517204080165,0.9958780377748466,1.0389025563499372,2.024741055983439,0.0,0.0,1210.080641576504,nomig,drosophila,balancing,5000,5
-1044.601483486072,0.775148552856332,0.8936774311645764,1.0134855344409,0.0192108010992282,0.0711067050269552,1574.4225539859365,p1_p2,drosophila,adaptiveint,5000,15
-981.4288537028438,0.7000155389343793,0.803535459312573,0.9027180650946732,0.0120425375809451,0.0853910169892813,1699.7976384500764,p1_p2,drosophila,adaptiveint,5000,15
-1024.7064853295208,0.7485969178237737,0.8542070593187783,0.9672747494703358,0.0130498354204871,0.0884143734274434,1623.0575010877224,p1_p2,drosophila,adaptiveint,5000,15
-1005.6237987642472,0.7311354143166474,0.908718574352137,0.9652174978441792,0.0230696842555038,0.0628071709284672,1603.9281498700002,p1_p2,drosophila,adaptiveint,5000,15
-1023.3598147712332,0.7188890543770411,0.8675701733833905,0.9433468475644832,0.0153556916354297,0.0809751845711634,1639.6121862262337,p1_p2,drosophila,adaptiveint,5000,15
-999.4413298378912,0.7634515046164158,0.8568899907269498,1.0109279943459772,0.0082140908569765,0.0917985010760828,1601.461558229728,p1_p2,drosophila,adaptiveint,5000,15
-1004.445023568286,0.69523695926745,0.8224516450874982,0.9206203320306536,0.0199137934252062,0.0851396142525106,1686.5722551866463,p1_p2,drosophila,adaptiveint,5000,15
-1028.6145784816126,0.7195264595898636,0.8178053469094838,0.881883769028166,0.004475041138036,0.0840035924111719,1684.7215462973224,p1_p2,drosophila,adaptiveint,5000,15
-985.3813605221663,0.7297915809803782,0.833626585969052,0.9428469454444698,0.0117243493737122,0.0808023905808954,1652.1058352619891,p1_p2,drosophila,adaptiveint,5000,15
-1021.2738766189008,0.7431904023798622,0.8120113401158566,0.9840817281163344,0.0071242537438178,0.1022785739663877,1645.888600089204,p1_p2,drosophila,adaptiveint,5000,15
-1005.211754365146,0.705149199286007,0.7937225500583344,0.8743474509026368,3.258873217953083e-05,0.0835016715712428,1710.339339657296,p1_p2,drosophila,adaptiveint,5000,15
-985.6507252883904,0.7888889093092487,0.9315193869543588,1.085860327065401,0.0228718040122785,0.0659320273605512,1529.6166681978077,p1_p2,drosophila,adaptiveint,5000,15
-989.492958836202,0.7611521578599448,0.8709837796028878,0.9654536435859896,0.0165209132442688,0.0771371756378765,1606.995692659092,p1_p2,drosophila,adaptiveint,5000,15
-1029.889358865354,0.7993692613940894,0.9132448622797156,0.9346419533413396,0.0,0.0656809494806628,1572.9309202540892,p1_p2,drosophila,adaptiveint,5000,15
-1012.6342793134146,0.7162361358296253,0.8272190634019961,0.8939940857198251,0.0095100428656035,0.0831890247911985,1677.8484836815403,p1_p2,drosophila,adaptiveint,5000,15
-994.9352694681804,0.7261207377088682,0.839265286145237,0.9282046933547844,0.0202822159104765,0.0754770090501247,1655.094715734493,p1_p2,drosophila,adaptiveint,5000,15
-1033.3629788104145,0.7084688774936699,0.8228993301324354,0.9227951991826344,0.0152842384445266,0.0862369879346438,1677.27276654631,p1_p2,drosophila,adaptiveint,5000,15
-989.5323336032064,0.7823138443261396,0.893569141332605,1.0535032959878217,0.0138720904732564,0.0874346999144538,1560.7229359234277,p1_p2,drosophila,adaptiveint,5000,15
-976.5858293905516,0.7494390407164162,0.8709199628276612,0.9560463135896644,0.0048535940578926,0.0813717178807783,1616.3164009646316,p1_p2,drosophila,adaptiveint,5000,15
-1039.9505780969598,0.7219771107350975,0.8448328543966749,0.9109540663590217,0.0137335559407004,0.0795445341523822,1659.3758262783535,p1_p2,drosophila,adaptiveint,5000,15
-958.8555202403626,0.740293147818203,0.8421145394843185,0.9329592802463212,0.0050289562242048,0.0827364585878321,1643.7625621784948,p1_p2,drosophila,adaptiveint,5000,15
-1030.7182074950983,0.7233792522326438,0.8544291556724964,0.901896429852313,0.0135629313383903,0.0752804917619493,1655.5883090215289,p1_p2,drosophila,adaptiveint,5000,15
-1065.018569189844,0.6431067167341282,0.7429293842474012,0.7909720780809122,0.0198459391952303,0.0499940449069122,1809.925175422989,p1_p2,drosophila,adaptiveint,5000,15
-1020.3288196404666,0.6843185990104844,0.8297444398028188,0.8764069175779716,0.0173561952098936,0.0659769286972137,1701.1426409942933,p1_p2,drosophila,adaptiveint,5000,15
-988.67144041496,0.7568658890365786,0.848115439449798,0.9724186218588596,0.0089798126907665,0.0854702351238072,1620.0459127282509,p1_p2,drosophila,adaptiveint,5000,15
-1050.0485482334586,0.5756276799433987,0.7447817247948433,0.6781089453250356,0.0026294421136935,0.0331973837606562,1895.0752289330544,p1_p2,drosophila,adaptiveint,5000,15
