,MIG12$,MIG21$,TDIV$,NANC$,V1$,V2$,MaxEstLhood,MaxObsLhood,time,genome,model,dfe,percent,replicate
0,9.91344e-08,4.39692e-10,99246,328844,0.9155376,1.0955135,-35940.109,-35797.925,1250,drosophila,p1_p2,linkedancestor,15percent,62
0,8.38255e-07,2.19865e-06,194301,84776,3.658372,3.7279135,-35994.418,-35845.675,1250,drosophila,p1_p2,linkedancestor,15percent,63
0,1.42558e-06,1.18663e-06,175748,125295,2.3202056,2.9646388,-36108.258,-35947.202,1250,drosophila,p1_p2,linkedancestor,15percent,64
0,4.65336e-07,1.6202e-08,106449,288191,1.0638252,1.314783,-35882.886,-35748.335,1250,drosophila,p1_p2,linkedancestor,15percent,65
0,6.29001e-07,7.57149e-09,115408,300751,0.9935597,1.3208075,-35877.996,-35723.678,1250,drosophila,p1_p2,linkedancestor,15percent,66
0,1.37512e-06,5.38822e-07,145102,174104,1.6778989,2.2772485,-35881.961,-35721.883,1250,drosophila,p1_p2,linkedancestor,15percent,67
0,4.02329e-07,1.03734e-09,100374,323521,0.8935309,1.1496372,-35942.166,-35809.876,1250,drosophila,p1_p2,linkedancestor,15percent,68
0,1.10734e-06,1.00409e-07,125558,247951,1.1295179,1.6249148,-35845.564,-35683.993,1250,drosophila,p1_p2,linkedancestor,15percent,69
0,1.17811e-06,1.88855e-07,124160,225855,1.340209,1.7499557,-36031.634,-35874.327,1250,drosophila,p1_p2,linkedancestor,15percent,70
0,2.34404e-07,8.66557e-10,94275,332722,0.8493447,1.1003714,-36028.445,-35901.925,1250,drosophila,p1_p2,linkedancestor,15percent,71
0,4.95635e-07,1.7918e-09,100531,326637,0.909395,1.1511103,-35890.803,-35770.069,1250,drosophila,p1_p2,linkedancestor,15percent,72
0,1.11689e-07,2.73788e-06,173262,99884,3.2160972,3.1389999,-36046.987,-35887.532,1250,drosophila,p1_p2,linkedancestor,15percent,73
0,9.32615e-07,1.75097e-06,192985,94921,3.19394,3.6423128,-36084.547,-35928.252,1250,drosophila,p1_p2,linkedancestor,15percent,74
0,3.86815e-07,2.47652e-06,178928,88683,3.6601398,3.5656618,-36070.111,-35905.926,1250,drosophila,p1_p2,linkedancestor,15percent,75
0,1.26198e-06,1.16948e-07,129121,246758,1.1317427,1.6231354,-35929.908,-35780.535,1250,drosophila,p1_p2,linkedancestor,15percent,76
0,1.41065e-08,5.00555e-06,101128,436646,0.5013864,0.5003181,-36024.579,-35753.459,1250,drosophila,p1_p2,linkedancestor,15percent,77
0,1.41306e-06,1.3531e-06,175996,115200,2.5462887,3.1867899,-36039.243,-35882.134,1250,drosophila,p1_p2,linkedancestor,15percent,78
0,1.99057e-07,1.59013e-10,108124,313906,0.9309824,1.2560687,-35868.448,-35732.592,1250,drosophila,p1_p2,linkedancestor,15percent,79
0,6.58879e-09,5.5197e-06,92767,561722,0.3828102,0.3575792,-36082.502,-35802.029,1250,drosophila,p1_p2,linkedancestor,15percent,80
0,1.60295e-08,4.59264e-06,143662,216864,1.2376215,1.1341523,-35739.758,-35479.545,1250,drosophila,p1_p2,linkedancestor,15percent,81
0,1.36593e-06,6.21769e-07,141081,161545,1.8116961,2.340283,-35908.772,-35736.907,1250,drosophila,p1_p2,linkedancestor,15percent,82
0,1.13334e-06,1.79968e-06,184336,88953,3.4084126,3.8317527,-35909.57,-35739.156,1250,drosophila,p1_p2,linkedancestor,15percent,83
0,3.50781e-07,1.72856e-09,97888,320276,0.9063116,1.2510319,-35897.548,-35762.196,1250,drosophila,p1_p2,linkedancestor,15percent,84
0,9.91663e-07,1.74279e-06,192442,89404,3.5847957,3.8477197,-35976.569,-35820.158,1250,drosophila,p1_p2,linkedancestor,15percent,85
0,1.53411e-06,6.19556e-07,150215,171982,1.606216,2.2347174,-36100.082,-35941.087,1250,drosophila,p1_p2,linkedancestor,15percent,86
0,7.49121e-07,2.07287e-06,188693,85379,3.6756797,3.8893032,-35870.984,-35717.864,1250,drosophila,p1_p2,linkedancestor,15percent,87
0,2.19037e-08,3.3552e-06,144091,161219,1.7171285,1.6604087,-36141.217,-35942.063,1250,drosophila,p1_p2,linkedancestor,15percent,88
0,8.29701e-09,3.31079e-06,152941,133029,2.2178804,1.9569924,-36111.812,-35918.12,1250,drosophila,p1_p2,linkedancestor,15percent,89
0,1.53407e-08,4.19079e-06,117441,266765,0.9210407,0.8839444,-36087.002,-35840.406,1250,drosophila,p1_p2,linkedancestor,15percent,90
0,6.30139e-07,6.92216e-09,109106,305434,0.9765742,1.2926474,-35841.076,-35705.784,1250,drosophila,p1_p2,linkedancestor,15percent,91
0,3.32524e-07,5.88785e-10,102650,317309,0.9150823,1.2233338,-35933.464,-35776.32,1250,drosophila,p1_p2,linkedancestor,15percent,92
0,4.91936e-09,3.85662e-06,139959,212977,1.2441944,1.1444503,-36128.884,-35902.872,1250,drosophila,p1_p2,linkedancestor,15percent,93
0,1.20952e-06,1.47049e-06,175712,109380,2.77686,3.1163529,-35986.82,-35817.604,1250,drosophila,p1_p2,linkedancestor,15percent,94
0,4.73683e-07,1.26645e-09,100833,330921,0.8644395,1.1218145,-36022.067,-35885.038,1250,drosophila,p1_p2,linkedancestor,15percent,95
0,6.8427e-07,2.7682e-06,206150,82567,3.7216936,3.7623841,-36122.102,-35981.848,1250,drosophila,p1_p2,linkedancestor,15percent,96
0,2.76664e-07,7.54291e-10,103910,304412,1.0139147,1.2855517,-35781.457,-35641.062,1250,drosophila,p1_p2,linkedancestor,15percent,97
0,9.08384e-07,4.631e-08,112810,277276,1.0416874,1.4161338,-35958.491,-35817.454,1250,drosophila,p1_p2,linkedancestor,15percent,98
0,3.30487e-07,9.62627e-10,104387,312322,0.9138396,1.2030001,-35832.62,-35685.195,1250,drosophila,p1_p2,linkedancestor,15percent,99
0,2.20408e-07,3.35196e-07,230431,101959,3.2875092,3.4676497,-34994.664,-34850.729,1250,drosophila,nomig,linkedp1,10percent,0
0,1.11906e-07,5.06256e-09,183932,271661,1.1690929,1.2724176,-35023.06,-34911.43,1250,drosophila,nomig,linkedp1,10percent,1
0,2.8534e-07,1.56293e-07,215272,156547,2.0273161,2.1735379,-35150.268,-35032.864,1250,drosophila,nomig,linkedp1,10percent,2
0,2.06019e-07,3.83931e-08,187238,211805,1.4841297,1.6198995,-35102.855,-34979.104,1250,drosophila,nomig,linkedp1,10percent,3
0,2.06395e-07,2.90859e-08,191491,231459,1.3264829,1.5153255,-34986.963,-34884.143,1250,drosophila,nomig,linkedp1,10percent,4
0,3.88359e-08,2.20774e-06,213364,262215,0.9639517,0.8493901,-35241.494,-34769.03,1250,drosophila,nomig,linkedp1,10percent,5
0,2.17423e-07,1.83276e-07,221509,124217,2.9254513,2.8120679,-34990.728,-34840.849,1250,drosophila,nomig,linkedp1,10percent,6
0,1.94613e-07,2.15449e-07,214028,122719,2.7445848,2.8254861,-35140.227,-34984.166,1250,drosophila,nomig,linkedp1,10percent,7
0,1.91899e-07,3.09216e-07,231491,112163,3.2036514,3.0213912,-35075.442,-34907.758,1250,drosophila,nomig,linkedp1,10percent,8
0,1.30402e-07,7.81136e-09,182922,275375,1.0935058,1.1990484,-35061.367,-34966.712,1250,drosophila,nomig,linkedp1,10percent,9
0,1.97394e-07,3.54945e-08,193835,222703,1.3907772,1.5533084,-35079.761,-34966.346,1250,drosophila,nomig,linkedp1,10percent,10
0,1.25151e-07,1.0537e-08,183042,252588,1.2487662,1.3662476,-35035.503,-34921.363,1250,drosophila,nomig,linkedp1,10percent,11
0,2.05575e-07,4.87229e-08,187286,203323,1.5161534,1.7224389,-35143.777,-35017.511,1250,drosophila,nomig,linkedp1,10percent,12
0,2.3437e-07,1.69241e-08,186762,274730,1.0956119,1.1738384,-35206.751,-35097.051,1250,drosophila,nomig,linkedp1,10percent,13
0,2.58356e-07,1.55385e-07,209962,153185,2.1216903,2.2346345,-35148.936,-35017.745,1250,drosophila,nomig,linkedp1,10percent,14
0,2.06927e-07,5.16956e-08,203131,204901,1.5928726,1.7599702,-35162.647,-35019.136,1250,drosophila,nomig,linkedp1,10percent,15
0,2.71748e-07,1.13261e-07,207326,172342,1.7425609,2.062826,-35139.364,-35013.93,1250,drosophila,nomig,linkedp1,10percent,16
0,2.24267e-07,5.00932e-08,187881,205884,1.5502492,1.7456161,-35017.954,-34901.023,1250,drosophila,nomig,linkedp1,10percent,17
0,1.6653e-07,2.76235e-08,196492,212083,1.5349836,1.686832,-35029.691,-34904.794,1250,drosophila,nomig,linkedp1,10percent,18
0,1.54222e-07,3.27966e-08,190916,203584,1.6497716,1.6406341,-34986.355,-34859.515,1250,drosophila,nomig,linkedp1,10percent,19
0,2.68844e-07,2.01173e-07,223015,137286,2.3930217,2.4621912,-35000.699,-34869.207,1250,drosophila,nomig,linkedp1,10percent,20
0,5.81195e-08,2.09226e-09,182282,284715,1.1083391,1.210089,-34968.47,-34856.22,1250,drosophila,nomig,linkedp1,10percent,21
0,3.00781e-07,1.73279e-07,213638,150333,2.1788062,2.229388,-35026.915,-34895.901,1250,drosophila,nomig,linkedp1,10percent,22
0,1.24673e-07,3.3838e-07,230483,94869,3.5725984,3.500402,-35027.879,-34891.685,1250,drosophila,nomig,linkedp1,10percent,23
0,6.52394e-08,1.87811e-09,182805,290934,1.0986733,1.135464,-34928.736,-34820.23,1250,drosophila,nomig,linkedp1,10percent,24
0,2.1642e-07,2.3697e-07,221894,125724,2.7777132,2.6969939,-35105.47,-34986.071,1250,drosophila,nomig,linkedp1,10percent,25
0,1.44918e-07,9.91033e-09,186424,255080,1.1992146,1.4173934,-35028.908,-34927.014,1250,drosophila,nomig,linkedp1,10percent,26
0,1.70653e-07,3.49538e-07,218088,104399,3.3178019,3.1287102,-35099.308,-34952.163,1250,drosophila,nomig,linkedp1,10percent,27
0,1.13174e-07,6.71224e-09,176749,282499,1.0977678,1.2609943,-35070.88,-34963.996,1250,drosophila,nomig,linkedp1,10percent,28
0,7.76365e-08,4.89119e-07,214114,89363,3.7147889,3.7146056,-35139.344,-35005.726,1250,drosophila,nomig,linkedp1,10percent,29
0,8.51397e-09,3.71951e-06,112097,1296742,0.141866,0.1187578,-35333.223,-34769.992,1250,drosophila,nomig,linkedp1,10percent,30
0,1.24466e-07,2.61859e-08,187864,216233,1.4248898,1.620504,-34989.632,-34866.146,1250,drosophila,nomig,linkedp1,10percent,31
0,1.87803e-07,4.19951e-07,237194,98633,3.3695758,3.4966472,-35001.978,-34868.045,1250,drosophila,nomig,linkedp1,10percent,32
0,2.67308e-07,6.95708e-08,199526,190324,1.6819358,1.8148003,-35200.554,-35068.236,1250,drosophila,nomig,linkedp1,10percent,33
0,1.09174e-07,1.77858e-07,201816,110160,3.1582786,3.136171,-35108.442,-34949.118,1250,drosophila,nomig,linkedp1,10percent,34
0,2.27894e-07,1.0639e-07,207533,164430,2.0074907,2.1121339,-35067.149,-34942.749,1250,drosophila,nomig,linkedp1,10percent,35
0,2.95245e-07,2.69914e-07,209442,128973,2.5550749,2.6462231,-35024.344,-34895.011,1250,drosophila,nomig,linkedp1,10percent,36
0,1.17741e-07,4.11278e-09,185016,269297,1.1754271,1.3187097,-35039.017,-34929.05,1250,drosophila,nomig,linkedp1,10percent,37
0,8.7428e-08,3.4263e-10,178002,311302,0.9800394,1.0982356,-34975.43,-34857.57,1250,drosophila,nomig,linkedp1,10percent,38
0,2.46955e-07,1.61538e-07,217663,146365,2.245713,2.3786326,-35114.789,-34985.114,1250,drosophila,nomig,linkedp1,10percent,39
0,1.42684e-07,1.997e-08,188612,222041,1.4748286,1.5864682,-34962.315,-34848.284,1250,drosophila,nomig,linkedp1,10percent,40
0,5.4518e-08,1.96203e-09,177503,294518,1.0610772,1.1339742,-35189.781,-35096.077,1250,drosophila,nomig,linkedp1,10percent,41
0,2.57077e-07,9.16037e-08,200409,186078,1.6853491,1.778964,-35085.386,-34968.555,1250,drosophila,nomig,linkedp1,10percent,42
0,1.90634e-07,3.15708e-07,225142,106917,2.9315154,3.1513177,-35055.908,-34911.631,1250,drosophila,nomig,linkedp1,10percent,43
0,2.1698e-07,1.92171e-08,180083,250890,1.2281715,1.3269004,-35130.119,-35019.867,1250,drosophila,nomig,linkedp1,10percent,44
0,9.24119e-08,2.10702e-09,178652,288781,1.0884425,1.1227955,-34894.896,-34792.376,1250,drosophila,nomig,linkedp1,10percent,45
0,2.3391e-07,2.05168e-07,220720,128822,2.4833315,2.7207197,-35180.148,-35034.344,1250,drosophila,nomig,linkedp1,10percent,46
0,2.028e-07,2.38557e-07,234433,103596,3.2190725,3.6062525,-34860.744,-34717.421,1250,drosophila,nomig,linkedp1,10percent,47
0,1.9115e-07,1.48751e-08,182338,253228,1.2479106,1.3880586,-35071.304,-34948.844,1250,drosophila,nomig,linkedp1,10percent,48
0,9.48739e-09,3.11519e-06,13757,3215782,0.0119771,0.011778,-35639.64,-35045.305,1250,drosophila,nomig,linkedp1,10percent,49
0,1.54542e-07,3.38312e-08,187793,207986,1.6498603,1.617662,-35172.967,-35057.635,1250,drosophila,nomig,linkedp1,10percent,50
0,1.75771e-07,4.37739e-08,195485,209411,1.5626918,1.6508651,-35060.917,-34950.893,1250,drosophila,nomig,linkedp1,10percent,51
0,3.53873e-07,1.19911e-07,209958,188319,1.6847192,1.7861635,-35224.424,-35087.029,1250,drosophila,nomig,linkedp1,10percent,52
0,3.45648e-08,2.14405e-10,176187,323437,0.9172216,1.0031834,-35049.206,-34936.111,1250,drosophila,nomig,linkedp1,10percent,53
0,9.43594e-08,2.22361e-09,179908,274681,1.1541114,1.2214787,-34946.269,-34839.51,1250,drosophila,nomig,linkedp1,10percent,54
0,1.9867e-07,3.27313e-08,195618,224678,1.4614817,1.5332754,-35056.487,-34950.078,1250,drosophila,nomig,linkedp1,10percent,55
0,1.8813e-07,3.35632e-07,221127,102421,3.3425696,3.3071646,-35159.083,-35010.216,1250,drosophila,nomig,linkedp1,10percent,56
0,8.43424e-08,4.80198e-09,177335,272424,1.1354714,1.2176335,-34996.747,-34897.218,1250,drosophila,nomig,linkedp1,10percent,57
0,8.21662e-08,4.62955e-10,177321,298401,1.0731894,1.126002,-34899.766,-34794.735,1250,drosophila,nomig,linkedp1,10percent,58
0,1.67906e-07,2.79463e-07,209996,110823,2.9239689,3.0929999,-35089.711,-34946.935,1250,drosophila,nomig,linkedp1,10percent,59
0,1.11022e-07,3.11332e-09,180909,274021,1.1308317,1.2337926,-35020.761,-34911.202,1250,drosophila,nomig,linkedp1,10percent,60
0,2.80526e-07,4.60904e-08,200525,203755,1.5351438,1.7495694,-34998.096,-34890.936,1250,drosophila,nomig,linkedp1,10percent,61
0,8.22815e-08,6.4472e-09,178781,253692,1.2762572,1.3027034,-35051.951,-34943.01,1250,drosophila,nomig,linkedp1,10percent,62
0,9.73032e-08,1.54079e-09,181201,305403,1.0152668,1.1238303,-35069.754,-34965.775,1250,drosophila,nomig,linkedp1,10percent,63
0,2.565e-07,1.06122e-07,194086,178113,1.7316167,1.8399435,-35195.651,-35078.754,1250,drosophila,nomig,linkedp1,10percent,64
0,2.53345e-08,1.93853e-06,187787,217663,1.1708738,0.9827076,-35266.462,-34856.03,1250,drosophila,nomig,linkedp1,10percent,65
0,2.07683e-07,4.22178e-08,181996,216574,1.4695538,1.5719064,-35054.729,-34939.111,1250,drosophila,nomig,linkedp1,10percent,66
0,2.37475e-07,4.97797e-08,184030,205387,1.5491424,1.678227,-35075.287,-34957.578,1250,drosophila,nomig,linkedp1,10percent,67
0,2.55514e-07,2.43847e-07,218894,115476,2.9397246,3.1710505,-34948.428,-34813.717,1250,drosophila,nomig,linkedp1,10percent,68
0,1.62451e-07,2.58727e-07,222441,104907,3.1785537,3.4648559,-34979.052,-34844.555,1250,drosophila,nomig,linkedp1,10percent,69
0,8.53509e-08,9.73925e-10,177595,306311,1.024462,1.0854583,-35001.81,-34889.83,1250,drosophila,nomig,linkedp1,10percent,70
0,1.17071e-07,7.64473e-09,177479,270174,1.1547474,1.3002741,-35101.519,-34992.985,1250,drosophila,nomig,linkedp1,10percent,71
0,1.98522e-07,2.40272e-08,188770,231493,1.4085864,1.4585526,-35048.366,-34936.275,1250,drosophila,nomig,linkedp1,10percent,72
0,1.3085e-07,2.52665e-08,195224,212386,1.5450485,1.5655497,-34900.836,-34791.338,1250,drosophila,nomig,linkedp1,10percent,73
0,1.86295e-07,3.26218e-07,216365,101219,3.3673302,3.1176368,-35058.634,-34905.102,1250,drosophila,nomig,linkedp1,10percent,74
0,1.86137e-07,1.80757e-08,185038,245573,1.3119144,1.4540098,-34962.33,-34838.699,1250,drosophila,nomig,linkedp1,10percent,75
0,9.15546e-08,2.63894e-09,176457,291120,1.103311,1.131743,-34994.118,-34891.3,1250,drosophila,nomig,linkedp1,10percent,76
0,1.86204e-07,4.34731e-08,194707,209318,1.5269214,1.6192416,-35196.051,-35071.234,1250,drosophila,nomig,linkedp1,10percent,77
0,5.54901e-08,1.843e-09,180817,292731,1.1287501,1.1430056,-34922.357,-34805.613,1250,drosophila,nomig,linkedp1,10percent,78
0,1.35767e-07,1.28405e-08,193475,247838,1.308888,1.4388091,-35009.748,-34898.936,1250,drosophila,nomig,linkedp1,10percent,79
0,9.67602e-08,6.07475e-09,174581,267735,1.1899294,1.3215815,-35105.679,-34964.545,1250,drosophila,nomig,linkedp1,10percent,80
0,2.27507e-07,2.79636e-07,206398,120040,2.6736654,2.8042409,-35187.109,-35060.373,1250,drosophila,nomig,linkedp1,10percent,81
0,2.28771e-07,4.90439e-08,180903,210624,1.4599346,1.583419,-35058.32,-34939.428,1250,drosophila,nomig,linkedp1,10percent,82
0,1.8918e-07,1.92227e-08,178019,261071,1.2080352,1.2193133,-35119.598,-35009.603,1250,drosophila,nomig,linkedp1,10percent,83
0,1.51435e-07,1.89999e-08,186414,234547,1.375804,1.5917195,-35000.827,-34885.89,1250,drosophila,nomig,linkedp1,10percent,84
0,1.06993e-07,3.88394e-09,178069,270931,1.1695974,1.2750266,-34918.642,-34821.912,1250,drosophila,nomig,linkedp1,10percent,85
0,3.39679e-07,1.21301e-07,202123,176303,1.7659063,1.9817502,-35035.481,-34908.173,1250,drosophila,nomig,linkedp1,10percent,86
0,1.92493e-07,1.83406e-07,207467,132739,2.434111,2.5337778,-34960.017,-34834.756,1250,drosophila,nomig,linkedp1,10percent,87
0,2.58917e-07,1.26341e-07,216321,168113,1.8698672,2.0527499,-35043.712,-34906.538,1250,drosophila,nomig,linkedp1,10percent,88
0,1.57231e-07,2.45818e-08,188031,222365,1.4291616,1.4889588,-35053.242,-34939.102,1250,drosophila,nomig,linkedp1,10percent,89
0,1.21186e-07,6.11861e-09,185397,271984,1.1601054,1.2776663,-34906.707,-34807.498,1250,drosophila,nomig,linkedp1,10percent,90
0,8.5322e-08,5.75126e-10,176262,308329,1.0105016,1.0715619,-35133.198,-35018.87,1250,drosophila,nomig,linkedp1,10percent,91
0,5.45666e-08,3.53357e-10,177859,309185,0.9646538,1.1098465,-34947.514,-34852.059,1250,drosophila,nomig,linkedp1,10percent,92
0,2.65876e-07,2.78948e-07,221587,118872,2.842936,2.7546994,-35124.414,-34989.781,1250,drosophila,nomig,linkedp1,10percent,93
0,1.54756e-07,5.73329e-09,182099,272534,1.1903717,1.2125151,-35062.354,-34961.497,1250,drosophila,nomig,linkedp1,10percent,94
0,1.2183e-07,1.46385e-08,187196,238087,1.3881259,1.4036583,-35051.99,-34948.063,1250,drosophila,nomig,linkedp1,10percent,95
0,1.71091e-07,4.12935e-07,213237,98897,3.2749515,3.4270136,-35257.228,-35101.935,1250,drosophila,nomig,linkedp1,10percent,96
0,1.93518e-07,3.52978e-08,190431,227630,1.4397658,1.5590408,-35100.176,-34993.761,1250,drosophila,nomig,linkedp1,10percent,97
0,2.21114e-07,9.16719e-08,201540,166589,1.898579,2.138106,-35102.322,-34965.637,1250,drosophila,nomig,linkedp1,10percent,98
0,2.49218e-07,8.19828e-08,199911,186119,1.6803098,1.8606336,-34986.934,-34879.49,1250,drosophila,nomig,linkedp1,10percent,99
0,1.11668e-06,1.17007e-06,158737,135824,2.2378081,2.7264277,-36076.379,-35916.951,1250,drosophila,p1_p2,balancing,5percent,0
0,3.95571e-07,1.60757e-09,97668,346555,0.8446109,1.054217,-36165.288,-36054.95,1250,drosophila,p1_p2,balancing,5percent,1
0,1.60582e-06,8.45601e-07,160673,165893,1.7109247,2.2507074,-36175.633,-36012.247,1250,drosophila,p1_p2,balancing,5percent,2
0,3.19504e-07,3.00636e-09,100263,333797,0.869523,1.1194815,-36238.599,-36102.465,1250,drosophila,p1_p2,balancing,5percent,3
0,3.99244e-07,5.70816e-09,102967,342784,0.8184094,1.1175943,-36192.828,-36064.071,1250,drosophila,p1_p2,balancing,5percent,4
0,3.37472e-07,1.79131e-09,96432,343748,0.8491239,1.0557668,-36006.675,-35858.773,1250,drosophila,p1_p2,balancing,5percent,5
0,1.27285e-06,1.66998e-07,132304,256345,1.1492422,1.572153,-36100.647,-35943.956,1250,drosophila,p1_p2,balancing,5percent,6
0,1.53995e-06,8.42945e-07,161276,161696,1.7749923,2.3653181,-36196.167,-36039.199,1250,drosophila,p1_p2,balancing,5percent,7
0,1.34911e-06,5.13988e-07,144700,197676,1.4533387,1.9636459,-36272.706,-36085.18,1250,drosophila,p1_p2,balancing,5percent,8
0,1.20005e-07,2.69103e-06,168224,101184,3.2226238,3.0746013,-36160.521,-35981.238,1250,drosophila,p1_p2,balancing,5percent,9
0,1.29263e-06,1.5269e-07,127673,262638,1.0723522,1.5202593,-36128.459,-35969.468,1250,drosophila,p1_p2,balancing,5percent,10
0,7.12169e-07,2.16126e-06,190341,90171,3.5671307,3.8036774,-36069.918,-35919.632,1250,drosophila,p1_p2,balancing,5percent,11
0,1.45091e-06,2.0959e-07,123710,247448,1.1160931,1.6479261,-36207.795,-36029.591,1250,drosophila,p1_p2,balancing,5percent,12
0,5.58693e-07,2.04472e-06,181573,102802,3.0727572,3.2085561,-36356.488,-36205.178,1250,drosophila,p1_p2,balancing,5percent,13
0,4.82844e-09,4.35613e-06,128535,260390,0.9970908,0.9907811,-36016.814,-35784.468,1250,drosophila,p1_p2,balancing,5percent,14
0,4.16459e-07,6.3225e-10,100317,350829,0.7986392,1.0819583,-36148.981,-36016.786,1250,drosophila,p1_p2,balancing,5percent,15
0,2.5688e-07,6.4105e-10,97037,357229,0.8143993,1.0058943,-36347.578,-36197.164,1250,drosophila,p1_p2,balancing,5percent,16
0,3.8426e-07,5.56621e-09,107201,328261,0.9093537,1.1708959,-36021.026,-35874.816,1250,drosophila,p1_p2,balancing,5percent,17
0,3.94956e-07,2.70518e-06,184842,89182,3.7190764,3.6855589,-36319.264,-36156.259,1250,drosophila,p1_p2,balancing,5percent,18
0,3.60958e-08,3.71772e-06,131235,237887,1.1187139,1.075373,-36368.687,-36166.859,1250,drosophila,p1_p2,balancing,5percent,19
0,1.36959e-06,1.19109e-06,155953,137270,2.1155791,2.7468166,-36042.665,-35862.421,1250,drosophila,p1_p2,balancing,5percent,20
0,1.35151e-06,6.76459e-07,144302,184371,1.5164791,2.0142378,-36230.571,-36076.329,1250,drosophila,p1_p2,balancing,5percent,21
0,5.73208e-07,2.37732e-06,189959,89617,3.5676615,3.6446518,-36225.893,-36058.587,1250,drosophila,p1_p2,balancing,5percent,22
0,1.97622e-09,3.91782e-06,120700,261044,0.9506342,0.9810446,-36316.435,-36110.208,1250,drosophila,p1_p2,balancing,5percent,23
0,4.27594e-07,6.77402e-10,102082,348413,0.8209761,1.1088871,-36221.43,-36096.845,1250,drosophila,p1_p2,balancing,5percent,24
0,9.09531e-07,2.35794e-06,208480,92998,3.4068469,3.4767647,-36221.101,-36066.718,1250,drosophila,p1_p2,balancing,5percent,25
0,7.27598e-07,2.69048e-06,200369,85448,3.8146027,3.5506848,-36174.37,-36012.079,1250,drosophila,p1_p2,balancing,5percent,26
0,3.58007e-07,1.36298e-09,105096,338844,0.8521688,1.1510203,-36081.156,-35954.628,1250,drosophila,p1_p2,balancing,5percent,27
0,5.0758e-08,3.28697e-06,144281,147399,1.9104473,1.9794887,-36109.217,-35923.622,1250,drosophila,p1_p2,balancing,5percent,28
0,1.47281e-08,4.70809e-06,91170,551309,0.3805611,0.3888927,-36222.692,-35982.327,1250,drosophila,p1_p2,balancing,5percent,29
0,2.59813e-07,2.53214e-06,171681,91893,3.5580231,3.4526423,-36211.012,-36020.148,1250,drosophila,p1_p2,balancing,5percent,30
0,3.86534e-08,2.85423e-06,159756,114990,2.7241076,2.6990652,-36180.986,-36031.863,1250,drosophila,p1_p2,balancing,5percent,31
0,3.28975e-07,2.87222e-09,102457,338597,0.8481619,1.1177998,-36152.743,-36011.69,1250,drosophila,p1_p2,balancing,5percent,32
0,1.33934e-06,1.5108e-06,186762,115589,2.5450754,3.2293155,-36130.854,-35965.908,1250,drosophila,p1_p2,balancing,5percent,33
0,6.30049e-07,1.47149e-09,102753,334256,0.9032901,1.1376359,-36039.537,-35902.965,1250,drosophila,p1_p2,balancing,5percent,34
0,6.39776e-07,1.4117e-08,103827,332999,0.836776,1.1713169,-36243.903,-36086.153,1250,drosophila,p1_p2,balancing,5percent,35
0,7.42032e-09,4.30401e-06,126666,265967,0.9907861,0.9067824,-36226.665,-36000.167,1250,drosophila,p1_p2,balancing,5percent,36
0,7.4078e-07,2.85082e-08,103633,314674,0.94768,1.2053861,-36187.558,-36051.061,1250,drosophila,p1_p2,balancing,5percent,37
0,1.44573e-06,6.45938e-07,153767,171538,1.7473442,2.3306826,-35986.217,-35798.005,1250,drosophila,p1_p2,balancing,5percent,38
0,9.13168e-09,3.06083e-06,127185,168278,1.6849209,1.6215515,-36297.388,-36113.837,1250,drosophila,p1_p2,balancing,5percent,39
0,7.05781e-07,2.5334e-06,193633,88041,3.7349048,3.5614107,-36163.042,-36003.904,1250,drosophila,p1_p2,balancing,5percent,40
0,9.81123e-07,1.54739e-06,176033,101314,3.0513539,3.6875506,-36054.364,-35884.919,1250,drosophila,p1_p2,balancing,5percent,41
0,2.16449e-08,3.32154e-06,148455,136701,2.2848125,2.1359841,-36231.756,-36050.577,1250,drosophila,p1_p2,balancing,5percent,42
0,1.59622e-06,4.39898e-07,136966,212135,1.3604976,1.8734876,-36163.866,-36011.852,1250,drosophila,p1_p2,balancing,5percent,43
0,1.2596e-06,1.45976e-06,177080,119483,2.459163,3.1262674,-36143.358,-35990.88,1250,drosophila,p1_p2,balancing,5percent,44
0,1.2824e-06,1.15478e-06,150727,145747,1.9287582,2.4724417,-36342.355,-36174.311,1250,drosophila,p1_p2,balancing,5percent,45
0,1.5168e-08,3.04047e-06,153514,136455,2.2550401,2.1101025,-36227.765,-36039.102,1250,drosophila,p1_p2,balancing,5percent,46
0,6.39362e-07,6.31998e-09,106487,340222,0.8559972,1.1101824,-36188.86,-36052.248,1250,drosophila,p1_p2,balancing,5percent,47
0,5.22277e-08,2.88627e-06,146947,126757,2.4293323,2.3564776,-36216.14,-36054.082,1250,drosophila,p1_p2,balancing,5percent,48
0,2.85218e-08,3.6995e-06,150330,161669,1.8364916,1.6350958,-36106.219,-35911.383,1250,drosophila,p1_p2,balancing,5percent,49
0,2.38547e-07,1.04635e-09,98195,361466,0.7808082,1.0381191,-36254.46,-36113.946,1250,drosophila,p1_p2,balancing,5percent,50
0,2.83653e-07,8.50222e-10,97005,339225,0.8455883,1.1159953,-36203.249,-36059.492,1250,drosophila,p1_p2,balancing,5percent,51
0,3.2647e-07,9.92068e-10,100969,350233,0.8288126,1.0855868,-36158.539,-36031.677,1250,drosophila,p1_p2,balancing,5percent,52
0,1.85062e-08,4.30531e-06,133886,256598,1.0084518,0.9557094,-36336.159,-36127.078,1250,drosophila,p1_p2,balancing,5percent,53
