,TDIV$,NANC$,V1$,V2$,MaxEstLhood,MaxObsLhood,time,genome,model,dfe,percent,replicate
0,2053487,166400,1.5853351,1.56654,-27625.207,-27455.271,20000,drosophila,nomig,linkedancestor,10percent,22
0,2080273,108845,2.4165853,2.4539679,-27709.43,-27539.305,20000,drosophila,nomig,linkedancestor,10percent,23
0,1895147,265904,0.9786436,0.9745842,-27710.476,-27497.205,20000,drosophila,nomig,linkedancestor,10percent,24
0,2105461,76065,3.4947851,3.5218476,-27783.414,-27563.817,20000,drosophila,nomig,linkedancestor,10percent,25
0,2115767,85436,3.076304,3.0541089,-27658.373,-27445.846,20000,drosophila,nomig,linkedancestor,10percent,26
0,1922190,269392,0.9988599,0.9737223,-27602.029,-27453.245,20000,drosophila,nomig,linkedancestor,10percent,27
0,2062914,74746,3.6594932,3.5060635,-27712.872,-27542.928,20000,drosophila,nomig,linkedancestor,10percent,28
0,2116757,62743,4.3488515,4.2877647,-27741.248,-27533.195,20000,drosophila,nomig,linkedancestor,10percent,29
0,2125600,82271,3.0867442,3.340405,-27634.05,-27427.759,20000,drosophila,nomig,linkedancestor,10percent,30
0,2096750,119553,2.1760409,2.3448435,-27660.026,-27461.565,20000,drosophila,nomig,linkedancestor,10percent,31
0,2117981,77263,3.5322661,3.3021792,-27599.659,-27411.08,20000,drosophila,nomig,linkedancestor,10percent,32
0,2049275,175431,1.5234005,1.4725223,-27624.651,-27417.657,20000,drosophila,nomig,linkedancestor,10percent,33
0,2110882,87767,2.9878933,3.0067999,-27773.25,-27545.919,20000,drosophila,nomig,linkedancestor,10percent,34
0,1951874,236765,1.1267889,1.0935809,-27600.873,-27408.231,20000,drosophila,nomig,linkedancestor,10percent,35
0,2104991,69838,3.7531328,3.8565569,-27834.205,-27598.873,20000,drosophila,nomig,linkedancestor,10percent,36
0,2029396,117344,2.2545745,2.2191633,-27693.404,-27493.732,20000,drosophila,nomig,linkedancestor,10percent,37
0,1957694,214239,1.2154945,1.2688073,-27752.424,-27569.371,20000,drosophila,nomig,linkedancestor,10percent,38
0,2126394,68475,3.7269212,3.8130059,-27624.948,-27450.125,20000,drosophila,nomig,linkedancestor,10percent,39
0,2094345,91197,2.8367217,2.8070481,-27723.621,-27485.858,20000,drosophila,nomig,linkedancestor,10percent,40
0,2027011,171927,1.5015496,1.5640071,-27656.934,-27470.005,20000,drosophila,nomig,linkedancestor,10percent,41
0,1977997,209073,1.2575826,1.2769753,-27679.832,-27483.795,20000,drosophila,nomig,linkedancestor,10percent,42
0,1889654,294883,0.8988764,0.8948413,-27800.754,-27575.167,20000,drosophila,nomig,linkedancestor,10percent,43
0,2103188,78073,3.3143213,3.4123644,-27591.779,-27439.997,20000,drosophila,nomig,linkedancestor,10percent,44
0,2090876,115964,2.3659039,2.2723129,-27741.54,-27538.913,20000,drosophila,nomig,linkedancestor,10percent,45
0,2131380,84195,3.0260962,3.1276873,-27603.885,-27395.553,20000,drosophila,nomig,linkedancestor,10percent,46
0,2061821,140930,1.8770716,1.8539244,-27700.742,-27524.252,20000,drosophila,nomig,linkedancestor,10percent,47
0,2045996,134799,1.9342054,1.9262479,-27651.871,-27462.092,20000,drosophila,nomig,linkedancestor,10percent,48
0,1983634,195295,1.4070799,1.3351047,-27750.489,-27568.097,20000,drosophila,nomig,linkedancestor,10percent,49
0,2143810,74449,3.5449658,3.6213191,-27754.565,-27540.723,20000,drosophila,nomig,linkedancestor,10percent,50
0,2068464,91305,2.9538205,2.8293158,-27725.622,-27516.998,20000,drosophila,nomig,linkedancestor,10percent,51
0,2086801,74519,3.5286217,3.6301782,-27790.606,-27575.556,20000,drosophila,nomig,linkedancestor,10percent,52
0,2042277,138772,1.9597134,1.9323917,-27786.374,-27572.703,20000,drosophila,nomig,linkedancestor,10percent,53
0,2180783,71973,3.5972197,3.6384068,-27652.508,-27429.55,20000,drosophila,nomig,linkedancestor,10percent,54
0,2112023,72217,3.7746713,3.6159109,-27701.219,-27497.452,20000,drosophila,nomig,linkedancestor,10percent,55
0,1939518,207782,1.2335219,1.2859908,-27733.48,-27556.526,20000,drosophila,nomig,linkedancestor,10percent,56
0,2068085,128093,2.1112861,2.0045865,-27758.136,-27557.925,20000,drosophila,nomig,linkedancestor,10percent,57
0,2117623,76688,3.3843221,3.4535613,-27678.626,-27448.696,20000,drosophila,nomig,linkedancestor,10percent,58
0,2141795,84764,3.0266765,3.0914873,-27599.313,-27401.621,20000,drosophila,nomig,linkedancestor,10percent,59
0,1937572,238450,1.1549596,1.1253636,-27682.868,-27486.899,20000,drosophila,nomig,linkedancestor,10percent,60
0,1927076,263608,0.9973312,1.0598098,-27636.023,-27472.529,20000,drosophila,nomig,linkedancestor,10percent,61
0,2097606,82439,3.3098625,3.1303178,-27565.4,-27397.098,20000,drosophila,nomig,linkedancestor,10percent,62
0,2000293,175920,1.549801,1.4894598,-27639.285,-27454.619,20000,drosophila,nomig,linkedancestor,10percent,63
0,2123483,77503,3.3595837,3.3142708,-27616.798,-27415.821,20000,drosophila,nomig,linkedancestor,10percent,64
0,2072598,88503,2.9069964,2.9165621,-27786.61,-27576.369,20000,drosophila,nomig,linkedancestor,10percent,65
0,2080965,91430,2.8629772,2.8332934,-27699.025,-27490.077,20000,drosophila,nomig,linkedancestor,10percent,66
0,2108384,88595,3.0128024,2.8806144,-27656.158,-27476.326,20000,drosophila,nomig,linkedancestor,10percent,67
0,2090144,120520,2.1831842,2.1710995,-27639.112,-27448.021,20000,drosophila,nomig,linkedancestor,10percent,68
0,2117443,71487,3.6390184,3.6595512,-27665.915,-27479.315,20000,drosophila,nomig,linkedancestor,10percent,69
0,1913242,272754,0.9800285,0.9649455,-27689.609,-27477.637,20000,drosophila,nomig,linkedancestor,10percent,70
0,2088820,85093,3.2585757,2.9822261,-27686.689,-27483.892,20000,drosophila,nomig,linkedancestor,10percent,71
0,2095676,89457,2.9930309,2.9454407,-27631.427,-27475.573,20000,drosophila,nomig,linkedancestor,10percent,72
0,2111888,78063,3.4788405,3.2764951,-27733.969,-27527.563,20000,drosophila,nomig,linkedancestor,10percent,73
0,2128283,81345,3.2296744,3.2743883,-27644.738,-27391.104,20000,drosophila,nomig,linkedancestor,10percent,74
0,2051928,167935,1.6160039,1.6153088,-27661.471,-27434.577,20000,drosophila,nomig,linkedancestor,10percent,75
0,2067608,139544,1.8879352,1.9298682,-27720.284,-27513.746,20000,drosophila,nomig,linkedancestor,10percent,76
0,2127030,61849,4.2101144,4.0702329,-27695.903,-27511.378,20000,drosophila,nomig,linkedancestor,10percent,77
0,2105487,73458,3.5903121,3.6349539,-27606.623,-27430.278,20000,drosophila,nomig,linkedancestor,10percent,78
0,2133617,61029,4.3085761,4.2909458,-27771.336,-27564.205,20000,drosophila,nomig,linkedancestor,10percent,79
0,2132135,75975,3.4418187,3.4850975,-27650.038,-27465.652,20000,drosophila,nomig,linkedancestor,10percent,80
0,2124740,76471,3.44208,3.4602162,-27621.651,-27404.673,20000,drosophila,nomig,linkedancestor,10percent,81
0,2124163,70083,3.6882034,3.7693998,-27664.593,-27486.221,20000,drosophila,nomig,linkedancestor,10percent,82
0,1866472,311494,0.8557601,0.8426457,-27729.764,-27536.755,20000,drosophila,nomig,linkedancestor,10percent,83
0,2039156,89664,2.9439838,2.8697901,-27695.771,-27494.027,20000,drosophila,nomig,linkedancestor,10percent,84
0,2020002,152391,1.7234255,1.8270869,-27699.842,-27507.017,20000,drosophila,nomig,linkedancestor,10percent,85
0,1894012,276359,0.9962843,0.9359474,-27657.752,-27488.321,20000,drosophila,nomig,linkedancestor,10percent,86
0,2069297,123145,2.2275493,2.0666901,-27724.113,-27538.421,20000,drosophila,nomig,linkedancestor,10percent,87
0,1662880,578921,0.4385545,0.4488922,-27550.022,-27366.499,20000,drosophila,nomig,linkedancestor,10percent,88
0,2069198,122660,2.1044096,2.1159291,-27667.201,-27457.74,20000,drosophila,nomig,linkedancestor,10percent,89
0,2076837,105755,2.4739583,2.4667005,-27674.781,-27507.91,20000,drosophila,nomig,linkedancestor,10percent,90
0,2076587,110528,2.3464675,2.5011889,-27727.972,-27525.99,20000,drosophila,nomig,linkedancestor,10percent,91
0,2028838,160132,1.6801674,1.7139235,-27799.083,-27559.589,20000,drosophila,nomig,linkedancestor,10percent,92
0,2123706,74937,3.6125395,3.629516,-27690.555,-27474.915,20000,drosophila,nomig,linkedancestor,10percent,93
0,2101126,74913,3.4282391,3.4743424,-27705.868,-27472.11,20000,drosophila,nomig,linkedancestor,10percent,94
0,1946947,261433,1.0017698,1.0571844,-27687.266,-27493.268,20000,drosophila,nomig,linkedancestor,10percent,95
0,1978598,211896,1.283317,1.2400326,-27707.751,-27517.754,20000,drosophila,nomig,linkedancestor,10percent,96
0,2085617,74614,3.5829419,3.6794041,-27719.84,-27528.382,20000,drosophila,nomig,linkedancestor,10percent,97
0,2052569,88458,3.0711061,2.9665921,-27731.912,-27505.325,20000,drosophila,nomig,linkedancestor,10percent,98
0,2108667,78583,3.4182179,3.3739974,-27757.148,-27560.22,20000,drosophila,nomig,linkedancestor,10percent,99
0,499212,263055,0.9844621,1.0403247,-32603.274,-32470.31,5000,drosophila,nomig,linkedp1,10percent,0
0,537531,186156,1.488529,1.4645455,-32635.38,-32499.275,5000,drosophila,nomig,linkedp1,10percent,1
0,550111,151660,1.8200616,1.8211707,-32568.638,-32415.423,5000,drosophila,nomig,linkedp1,10percent,2
0,525361,224993,1.1873333,1.19027,-32652.756,-32517.482,5000,drosophila,nomig,linkedp1,10percent,3
0,550888,140266,1.9318836,2.0224782,-32725.12,-32530.065,5000,drosophila,nomig,linkedp1,10percent,4
0,554365,170688,1.6074025,1.5940813,-32642.319,-32478.222,5000,drosophila,nomig,linkedp1,10percent,5
0,530164,193815,1.4370511,1.3748462,-32552.314,-32416.263,5000,drosophila,nomig,linkedp1,10percent,6
0,499874,254304,1.0596941,1.0426693,-32628.053,-32480.115,5000,drosophila,nomig,linkedp1,10percent,7
0,490751,273246,0.965195,0.9532466,-32685.067,-32562.925,5000,drosophila,nomig,linkedp1,10percent,8
0,519788,198062,1.3504811,1.4323018,-32584.651,-32432.895,5000,drosophila,nomig,linkedp1,10percent,9
0,517489,222759,1.1660164,1.2090907,-32600.512,-32467.177,5000,drosophila,nomig,linkedp1,10percent,10
0,559782,128493,2.1186674,2.135706,-32616.174,-32434.894,5000,drosophila,nomig,linkedp1,10percent,11
0,578977,148870,1.8525953,1.9458783,-32662.581,-32496.703,5000,drosophila,nomig,linkedp1,10percent,12
0,501063,248546,1.0428393,1.0592851,-32589.085,-32450.196,5000,drosophila,nomig,linkedp1,10percent,13
0,532330,184991,1.5475967,1.4549272,-32643.665,-32501.964,5000,drosophila,nomig,linkedp1,10percent,14
0,557814,164360,1.6846696,1.6817604,-32632.691,-32468.977,5000,drosophila,nomig,linkedp1,10percent,15
0,535873,149724,1.8148902,1.8419816,-32611.623,-32454.335,5000,drosophila,nomig,linkedp1,10percent,16
0,541590,179808,1.5593591,1.5896444,-32658.133,-32505.925,5000,drosophila,nomig,linkedp1,10percent,17
0,487274,259142,1.025505,1.0218606,-32600.763,-32465.195,5000,drosophila,nomig,linkedp1,10percent,18
0,519107,227166,1.1794806,1.1592561,-32636.689,-32475.163,5000,drosophila,nomig,linkedp1,10percent,19
0,535134,156653,1.7862729,1.7123669,-32699.869,-32539.652,5000,drosophila,nomig,linkedp1,10percent,20
0,509760,200134,1.3494076,1.3526782,-32668.673,-32511.157,5000,drosophila,nomig,linkedp1,10percent,21
0,570967,118520,2.3169599,2.3670331,-32631.311,-32442.532,5000,drosophila,nomig,linkedp1,10percent,22
0,528865,189984,1.4428428,1.4329669,-32538.693,-32399.022,5000,drosophila,nomig,linkedp1,10percent,23
0,503317,255986,1.0351563,1.0577155,-32612.728,-32484.189,5000,drosophila,nomig,linkedp1,10percent,24
0,479827,258427,1.0003096,1.0190578,-32621.523,-32495.368,5000,drosophila,nomig,linkedp1,10percent,25
0,490256,265507,0.9897464,0.9941831,-32640.641,-32512.587,5000,drosophila,nomig,linkedp1,10percent,26
0,471580,282033,0.9248674,0.9100139,-32677.155,-32555.75,5000,drosophila,nomig,linkedp1,10percent,27
0,528038,151886,1.7925615,1.7866546,-32701.495,-32528.521,5000,drosophila,nomig,linkedp1,10percent,28
0,535477,159792,1.6828785,1.780723,-32724.585,-32553.009,5000,drosophila,nomig,linkedp1,10percent,29
0,561860,153908,1.7328685,1.8157054,-32457.066,-32304.583,5000,drosophila,nomig,linkedp1,10percent,30
0,545859,154682,1.7298258,1.7607146,-32766.071,-32607.351,5000,drosophila,nomig,linkedp1,10percent,31
0,526894,217478,1.2279297,1.2494452,-32638.996,-32491.818,5000,drosophila,nomig,linkedp1,10percent,32
0,526554,210760,1.2551356,1.3212613,-32685.648,-32557.243,5000,drosophila,nomig,linkedp1,10percent,33
0,513602,234827,1.1483525,1.144115,-32565.329,-32441.846,5000,drosophila,nomig,linkedp1,10percent,34
0,524506,173758,1.5584946,1.5727292,-32592.545,-32440.245,5000,drosophila,nomig,linkedp1,10percent,35
0,526508,184135,1.4498952,1.5052585,-32631.498,-32489.24,5000,drosophila,nomig,linkedp1,10percent,36
0,531012,168020,1.6086904,1.6475006,-32631.673,-32477.92,5000,drosophila,nomig,linkedp1,10percent,37
0,496907,251141,1.0607973,1.0957219,-32694.243,-32559.452,5000,drosophila,nomig,linkedp1,10percent,38
0,514957,195659,1.343939,1.4124523,-32743.719,-32578.689,5000,drosophila,nomig,linkedp1,10percent,39
0,506154,234482,1.1270701,1.1682518,-32641.718,-32488.311,5000,drosophila,nomig,linkedp1,10percent,40
0,512478,188640,1.4045065,1.44496,-32698.365,-32551.037,5000,drosophila,nomig,linkedp1,10percent,41
0,535215,156718,1.8073716,1.7342164,-32642.773,-32486.602,5000,drosophila,nomig,linkedp1,10percent,42
0,513757,185452,1.4829051,1.5204366,-32687.963,-32522.465,5000,drosophila,nomig,linkedp1,10percent,43
0,481379,261975,1.0020243,1.0016761,-32671.874,-32535.276,5000,drosophila,nomig,linkedp1,10percent,44
0,543551,190351,1.4032224,1.4843344,-32575.716,-32425.305,5000,drosophila,nomig,linkedp1,10percent,45
0,504056,265677,1.0225017,0.9996815,-32580.905,-32443.348,5000,drosophila,nomig,linkedp1,10percent,46
0,514968,201327,1.3300368,1.3278302,-32658.156,-32513.848,5000,drosophila,nomig,linkedp1,10percent,47
0,535858,168202,1.6821086,1.6597284,-32581.032,-32407.387,5000,drosophila,nomig,linkedp1,10percent,48
0,502880,251585,1.0265961,1.0405905,-32573.019,-32430.65,5000,drosophila,nomig,linkedp1,10percent,49
0,522846,198383,1.3933979,1.4292486,-32647.293,-32505.108,5000,drosophila,nomig,linkedp1,10percent,50
0,597154,105622,2.5721511,2.680068,-32621.249,-32427.225,5000,drosophila,nomig,linkedp1,10percent,51
0,562669,154520,1.7563104,1.8258847,-32684.819,-32503.43,5000,drosophila,nomig,linkedp1,10percent,52
0,548230,156970,1.7834446,1.7757721,-32627.249,-32477.745,5000,drosophila,nomig,linkedp1,10percent,53
0,507084,263873,0.9726907,1.0215094,-32700.211,-32568.037,5000,drosophila,nomig,linkedp1,10percent,54
0,554617,141643,2.0431488,1.9222452,-32652.261,-32483.454,5000,drosophila,nomig,linkedp1,10percent,55
0,517208,208214,1.2729488,1.326342,-32640.955,-32508.384,5000,drosophila,nomig,linkedp1,10percent,56
0,541970,141771,1.972177,1.9653302,-32638.856,-32464.604,5000,drosophila,nomig,linkedp1,10percent,57
0,536040,158635,1.7881236,1.6898879,-32636.847,-32476.222,5000,drosophila,nomig,linkedp1,10percent,58
0,478762,293250,0.8984724,0.9025046,-32747.724,-32614.153,5000,drosophila,nomig,linkedp1,10percent,59
0,519652,219149,1.217753,1.2350043,-32617.961,-32482.67,5000,drosophila,nomig,linkedp1,10percent,60
0,540924,182680,1.5387824,1.567407,-32688.883,-32528.296,5000,drosophila,nomig,linkedp1,10percent,61
0,491073,262578,0.9984106,0.9896917,-32612.311,-32493.878,5000,drosophila,nomig,linkedp1,10percent,62
0,534937,167162,1.6201736,1.6047758,-32618.488,-32468.294,5000,drosophila,nomig,linkedp1,10percent,63
0,536676,189838,1.4392468,1.4626341,-32679.149,-32536.025,5000,drosophila,nomig,linkedp1,10percent,64
0,512608,254080,1.0444079,1.0678465,-32623.152,-32497.799,5000,drosophila,nomig,linkedp1,10percent,65
0,494328,274471,0.967083,0.9517268,-32721.651,-32584.864,5000,drosophila,nomig,linkedp1,10percent,66
0,475621,259049,0.9836336,1.0247909,-32703.202,-32562.724,5000,drosophila,nomig,linkedp1,10percent,67
0,514780,242931,1.0669248,1.0939662,-32543.514,-32405.015,5000,drosophila,nomig,linkedp1,10percent,68
0,553760,164374,1.7114183,1.710542,-32596.793,-32437.493,5000,drosophila,nomig,linkedp1,10percent,69
0,531891,194462,1.4055204,1.3979101,-32643.552,-32500.33,5000,drosophila,nomig,linkedp1,10percent,70
0,517288,216230,1.2671492,1.261623,-32643.294,-32497.438,5000,drosophila,nomig,linkedp1,10percent,71
0,513749,188981,1.4502461,1.4275166,-32602.095,-32456.97,5000,drosophila,nomig,linkedp1,10percent,72
0,493069,249170,1.0305892,1.075612,-32569.197,-32441.949,5000,drosophila,nomig,linkedp1,10percent,73
0,557140,147432,1.874597,1.9398101,-32665.286,-32526.304,5000,drosophila,nomig,linkedp1,10percent,74
0,554862,156622,1.7620401,1.7743681,-32711.364,-32546.557,5000,drosophila,nomig,linkedp1,10percent,75
0,529411,191239,1.4562978,1.4021992,-32690.453,-32537.682,5000,drosophila,nomig,linkedp1,10percent,76
0,543163,175251,1.525892,1.5768038,-32652.418,-32494.111,5000,drosophila,nomig,linkedp1,10percent,77
0,551040,168054,1.6444676,1.703994,-32613.252,-32452.373,5000,drosophila,nomig,linkedp1,10percent,78
0,538447,194537,1.3953049,1.3742419,-32733.959,-32575.879,5000,drosophila,nomig,linkedp1,10percent,79
0,513176,235201,1.1113328,1.1613608,-32636.865,-32515.196,5000,drosophila,nomig,linkedp1,10percent,80
0,507649,205502,1.3033489,1.3279106,-32737.793,-32598.14,5000,drosophila,nomig,linkedp1,10percent,81
0,486284,285939,0.9170325,0.9168322,-32684.162,-32548.665,5000,drosophila,nomig,linkedp1,10percent,82
0,497227,277220,0.9407282,0.9426034,-32564.013,-32426.005,5000,drosophila,nomig,linkedp1,10percent,83
0,535235,185156,1.4987012,1.5030173,-32616.606,-32482.907,5000,drosophila,nomig,linkedp1,10percent,84
0,504606,254981,1.0100881,1.0480259,-32578.825,-32454.756,5000,drosophila,nomig,linkedp1,10percent,85
0,547963,184572,1.4477975,1.5293755,-32551.522,-32406.043,5000,drosophila,nomig,linkedp1,10percent,86
0,591061,118076,2.2902179,2.4369352,-32625.514,-32420.658,5000,drosophila,nomig,linkedp1,10percent,87
0,551673,147065,1.9180829,1.9198189,-32696.791,-32534.574,5000,drosophila,nomig,linkedp1,10percent,88
0,546082,153739,1.7437664,1.8948363,-32701.69,-32533.015,5000,drosophila,nomig,linkedp1,10percent,89
0,520605,179468,1.5672855,1.4957958,-32593.99,-32443.815,5000,drosophila,nomig,linkedp1,10percent,90
0,496148,267939,0.9711586,0.9960818,-32589.852,-32448.083,5000,drosophila,nomig,linkedp1,10percent,91
0,492099,238166,1.0828389,1.0996625,-32592.89,-32449.414,5000,drosophila,nomig,linkedp1,10percent,92
0,545605,166661,1.6451422,1.7098111,-32543.054,-32384.037,5000,drosophila,nomig,linkedp1,10percent,93
0,496442,259405,1.0207741,1.0377597,-32595.219,-32469.934,5000,drosophila,nomig,linkedp1,10percent,94
0,498160,269098,0.9689927,0.9790184,-32565.355,-32445.68,5000,drosophila,nomig,linkedp1,10percent,95
0,537163,186941,1.4181584,1.4883996,-32660.166,-32511.892,5000,drosophila,nomig,linkedp1,10percent,96
0,517851,190397,1.4183363,1.4143295,-32746.262,-32594.011,5000,drosophila,nomig,linkedp1,10percent,97
0,504021,238625,1.0861314,1.1470878,-32588.384,-32460.257,5000,drosophila,nomig,linkedp1,10percent,98
0,494253,268662,0.9493579,1.0089721,-32505.855,-32377.628,5000,drosophila,nomig,linkedp1,10percent,99
0,1960339,155702,1.701864,1.7035606,-27921.57,-27687.11,20000,drosophila,nomig,bgs,NA,0
0,2066188,90398,2.9360884,2.8878277,-27851.289,-27627.449,20000,drosophila,nomig,bgs,NA,1
0,2045549,85495,3.1510604,2.953061,-27808.664,-27588.51,20000,drosophila,nomig,bgs,NA,2
0,2068033,81833,3.1087177,3.1739052,-27879.259,-27636.981,20000,drosophila,nomig,bgs,NA,3
0,2050858,69835,3.7016107,3.6645645,-27853.098,-27625.164,20000,drosophila,nomig,bgs,NA,4
0,2032071,89366,3.0086239,2.9740815,-27960.35,-27709.058,20000,drosophila,nomig,bgs,NA,5
0,2012723,87077,2.9615776,3.014792,-27878.124,-27636.805,20000,drosophila,nomig,bgs,NA,6
0,2081403,73393,3.5314734,3.5183735,-27897.893,-27624.085,20000,drosophila,nomig,bgs,NA,7
0,1995006,123959,2.1060978,2.1087387,-27813.094,-27593.105,20000,drosophila,nomig,bgs,NA,8
0,2069785,74350,3.5131314,3.3107233,-27670.152,-27473.634,20000,drosophila,nomig,bgs,NA,9
0,2090537,118798,2.2095102,2.2091322,-27783.452,-27574.356,20000,drosophila,nomig,bgs,NA,10
0,1929025,214844,1.1576236,1.2180674,-27810.242,-27579.089,20000,drosophila,nomig,bgs,NA,11
0,2017984,154470,1.5993348,1.7828622,-27819.385,-27599.935,20000,drosophila,nomig,bgs,NA,12
0,2116778,77607,3.3013059,3.2125676,-27737.068,-27532.195,20000,drosophila,nomig,bgs,NA,13
0,2070532,75827,3.3283308,3.4428781,-27844.607,-27618.386,20000,drosophila,nomig,bgs,NA,14
0,2060117,75962,3.5033456,3.4541016,-27898.027,-27647.595,20000,drosophila,nomig,bgs,NA,15
0,2062697,92332,2.8041739,2.9360459,-27960.758,-27743.799,20000,drosophila,nomig,bgs,NA,16
0,2016502,105168,2.4612774,2.469304,-27838.754,-27639.655,20000,drosophila,nomig,bgs,NA,17
0,1717445,393538,0.6628091,0.6492971,-27944.226,-27704.92,20000,drosophila,nomig,bgs,NA,18
0,2103437,97902,2.632235,2.5836484,-27735.169,-27512.765,20000,drosophila,nomig,bgs,NA,19
0,1995546,159319,1.6682595,1.6634222,-27917.993,-27714.109,20000,drosophila,nomig,bgs,NA,20
0,2105256,71281,3.6295012,3.6585969,-27777.236,-27558.524,20000,drosophila,nomig,bgs,NA,21
0,2109111,64941,4.0253272,3.9896337,-27831.341,-27593.125,20000,drosophila,nomig,bgs,NA,22
0,1984319,120346,2.212868,2.079461,-27895.837,-27679.902,20000,drosophila,nomig,bgs,NA,23
0,2080523,73561,3.5149371,3.6208033,-27810.952,-27601.091,20000,drosophila,nomig,bgs,NA,24
0,1967881,140770,1.7433929,1.9303654,-27923.698,-27672.559,20000,drosophila,nomig,bgs,NA,25
0,2005528,151838,1.6519915,1.7529925,-27799.594,-27579.138,20000,drosophila,nomig,bgs,NA,26
0,1989079,123597,2.1312386,2.0777085,-27832.392,-27619.078,20000,drosophila,nomig,bgs,NA,27
0,1705679,427673,0.6082575,0.6032465,-27785.69,-27549.724,20000,drosophila,nomig,bgs,NA,28
0,1680360,434805,0.5941773,0.5838082,-27823.689,-27587.628,20000,drosophila,nomig,bgs,NA,29
0,2008946,137417,1.8693225,1.8986987,-27781.124,-27554.507,20000,drosophila,nomig,bgs,NA,30
0,2065902,68000,3.7680728,3.7181946,-27819.808,-27608.398,20000,drosophila,nomig,bgs,NA,31
0,2071552,93298,2.8104202,2.8231959,-27895.578,-27661.648,20000,drosophila,nomig,bgs,NA,32
0,2009219,85338,2.9845306,3.1876205,-27861.1,-27639.915,20000,drosophila,nomig,bgs,NA,33
0,1933432,170126,1.5355042,1.5790717,-27983.819,-27742.885,20000,drosophila,nomig,bgs,NA,34
0,2096138,70693,3.6971619,3.616331,-27819.793,-27579.91,20000,drosophila,nomig,bgs,NA,35
0,2066174,96216,2.6914898,2.6471211,-27751.511,-27534.942,20000,drosophila,nomig,bgs,NA,36
0,1997616,154620,1.6567487,1.6556858,-27806.164,-27542.487,20000,drosophila,nomig,bgs,NA,37
0,2050606,99964,2.5737842,2.6372449,-27898.947,-27665.797,20000,drosophila,nomig,bgs,NA,38
0,2094611,81074,3.1613284,3.2392909,-27809.731,-27569.285,20000,drosophila,nomig,bgs,NA,39
0,2024291,122046,2.1850159,2.1479676,-27806.529,-27622.239,20000,drosophila,nomig,bgs,NA,40
0,1821309,290896,0.8938826,0.9114339,-27842.343,-27611.012,20000,drosophila,nomig,bgs,NA,41
0,2065677,76283,3.3718349,3.4001921,-27832.634,-27581.571,20000,drosophila,nomig,bgs,NA,42
0,2053941,79633,3.2738732,3.3605656,-27867.97,-27658.004,20000,drosophila,nomig,bgs,NA,43
0,2023576,99584,2.6212462,2.5911092,-27781.279,-27558.248,20000,drosophila,nomig,bgs,NA,44
0,2064566,90965,2.9053502,2.8400341,-27714.598,-27512.654,20000,drosophila,nomig,bgs,NA,45
0,2068682,82409,3.1537713,3.1332128,-27797.176,-27600.474,20000,drosophila,nomig,bgs,NA,46
0,2064457,78989,3.245777,3.3721376,-27912.848,-27640.418,20000,drosophila,nomig,bgs,NA,47
0,2084496,75465,3.378875,3.5896748,-27789.613,-27611.305,20000,drosophila,nomig,bgs,NA,48
0,1754441,403378,0.6562893,0.6220269,-27823.399,-27591.764,20000,drosophila,nomig,bgs,NA,49
0,2072457,77870,3.3588671,3.3597211,-27852.799,-27646.186,20000,drosophila,nomig,bgs,NA,50
0,1911600,201434,1.2732368,1.3051444,-27848.372,-27642.75,20000,drosophila,nomig,bgs,NA,51
0,2116025,71113,3.5841146,3.6291962,-27867.83,-27618.009,20000,drosophila,nomig,bgs,NA,52
0,2084860,72690,3.5253523,3.5053358,-27825.86,-27579.362,20000,drosophila,nomig,bgs,NA,53
0,2067540,78104,3.441481,3.4398089,-27829.292,-27604.132,20000,drosophila,nomig,bgs,NA,54
0,2077558,71677,3.6547281,3.6014453,-27801.332,-27599.658,20000,drosophila,nomig,bgs,NA,55
0,2076489,72965,3.6328652,3.442484,-27835.334,-27606.939,20000,drosophila,nomig,bgs,NA,56
0,2072594,79576,3.21975,3.4058962,-27854.147,-27579.579,20000,drosophila,nomig,bgs,NA,57
0,2044965,81917,3.2119308,3.1827902,-27793.972,-27571.07,20000,drosophila,nomig,bgs,NA,58
0,2016757,112478,2.3385748,2.3267345,-27878.436,-27650.998,20000,drosophila,nomig,bgs,NA,59
0,1998772,154734,1.7315595,1.6639452,-27769.677,-27567.352,20000,drosophila,nomig,bgs,NA,60
0,1972399,175566,1.4512994,1.4561923,-27849.899,-27643.723,20000,drosophila,nomig,bgs,NA,61
0,2038787,78853,3.3006529,3.3366575,-27866.379,-27661.002,20000,drosophila,nomig,bgs,NA,62
0,2010009,121445,2.093448,2.1776616,-27828.922,-27636.357,20000,drosophila,nomig,bgs,NA,63
0,1819301,302946,0.8368236,0.8727741,-27766.14,-27565.463,20000,drosophila,nomig,bgs,NA,64
0,1945171,146023,1.8495859,1.8498788,-27929.341,-27712.709,20000,drosophila,nomig,bgs,NA,65
0,2095118,58806,4.416195,4.3548549,-27897.301,-27657.621,20000,drosophila,nomig,bgs,NA,66
0,2067977,84121,3.0240565,3.1365376,-27918.485,-27666.99,20000,drosophila,nomig,bgs,NA,67
0,1914348,188269,1.3774049,1.4460782,-27941.237,-27692.783,20000,drosophila,nomig,bgs,NA,68
0,2048699,80561,3.2260041,3.3105716,-27811.71,-27615.183,20000,drosophila,nomig,bgs,NA,69
0,2058404,79946,3.2416064,3.3355446,-27913.568,-27683.468,20000,drosophila,nomig,bgs,NA,70
